year,unit_id,name,unit_type,admin_parent,origin_year,age_years,age_class_10,basis,confidence,predecessor_year,predecessor_id,predecessor_name,distance_km,name_similarity,overlap_iou
1964,adm_1964_279,Тисульский промышленный район,промышленный район,Кемеровская область,1930,34,30–39 лет,name+centroid,high,1959,adm_1959_161,Тисульский район,2.4,1.0,0.0
1964,adm_1964_284,Тяжинский район,район,Кемеровская область,1930,34,30–39 лет,name+centroid,high,1959,adm_1959_224,Тяжинский район,23.5,1.0,0.0
1964,adm_1964_293,Алейский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_32,Алейский район,58.5,1.0,0.0
1964,adm_1964_294,Алтайский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_19,Алтайский район (сельское население),27.7,1.0,0.0
1964,adm_1964_295,Бийский район,район,Алтайский край,1926,38,30–39 лет,geometry+centroid,low,1959,adm_1959_33,Старобардинский район (сельское население),86.9,0.545,0.326
1964,adm_1964_296,Благовещенский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_48,Благовещенский район (сельское население),28.1,1.0,0.0
1964,adm_1964_297,Завьяловский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_46,Завьяловский район (сельское население),49.0,1.0,0.0
1964,adm_1964_298,Каменский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_74,Каменский район ** (сельское население),56.6,1.0,0.0
1964,adm_1964_299,Ключевский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_30,Ключевский район (сельское население),0.0,1.0,0.0
1964,adm_1964_300,Краснощёковский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_14,Краснощековский район (сельское население),0.0,1.0,0.0
1964,adm_1964_301,Кулундинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_37,Кулундинский район,33.1,1.0,0.0
1964,adm_1964_302,Кытмановский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_68,Кытмановский район (сельское население),49.0,1.0,0.0
1964,adm_1964_303,Локтевский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_5,Локтевский район,24.7,1.0,0.0
1964,adm_1964_304,Мамонтовский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_41,Мамонтовский район (сельское население),41.5,1.0,0.0
1964,adm_1964_305,Михайловский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_20,Михайловский район,75.9,1.0,0.0
1964,adm_1964_306,Павловский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_61,Павловский район,39.4,1.0,0.0
1964,adm_1964_307,Поспелихинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_22,Поспелихинский район,16.6,1.0,0.0
1964,adm_1964_308,Ребрихинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_52,Ребрихинский район (сельское население),0.0,1.0,0.0
1964,adm_1964_309,Родинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_39,Родинский район (сельское население),0.0,1.0,0.0
1964,adm_1964_310,Рубцовский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_15,Рубцовский район (сельское население),60.7,1.0,0.0
1964,adm_1964_311,Славгородский район,район,Алтайский край,1939,25,20–29 лет,name+centroid,high,1959,adm_1959_54,Славгородский район * (сельское население),33.7,1.0,0.0
1964,adm_1964_312,Смоленский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_28,Смоленский район,30.1,1.0,0.0
1964,adm_1964_313,Солонешенский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_16,Солонешенский район (сельское население),0.0,1.0,0.0
1964,adm_1964_314,Солтонский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_45,Солтонский район (сельское население),0.0,1.0,0.0
1964,adm_1964_315,Сорокинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_77,Сорокинский район,43.1,1.0,0.0
1964,adm_1964_316,Тальменский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_76,Тальменский район,54.4,1.0,0.0
1964,adm_1964_317,Топчихинский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_43,Топчихинский район (сельское население),13.3,1.0,0.0
1964,adm_1964_318,Троицкий район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_50,Троицкий район,45.5,1.0,0.0
1964,adm_1964_319,Тюменцевский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_60,Тюменцевский район (сельское население),23.0,1.0,0.0
1964,adm_1964_320,Усть-Калманский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_23,Усть-Калманский район (сельское население),42.6,1.0,0.0
1964,adm_1964_321,Хабарский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_69,Хабарский район (сельское население),24.0,1.0,0.0
1964,adm_1964_322,Целинный район,район,Алтайский край,1947,17,10–19 лет,geometry+centroid,medium,1959,adm_1959_223,Яминский район (сельское население),26.7,0.375,0.588
1964,adm_1964_323,Чарышский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_13,Чарышский район (сельское население),0.0,1.0,0.0
1964,adm_1964_324,Шипуновский район,район,Алтайский край,1926,38,30–39 лет,name+centroid,high,1959,adm_1959_34,Шипуновский район (сельское население),33.5,1.0,0.0
1970,adm_1970_1,Кош-Агачский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_1,Кош-Агачский район,26.4,1.0,0.0
1970,adm_1970_10,Чарышский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_323,Чарышский район,10.4,1.0,0.0
1970,adm_1970_100,Тогучинский,район,Новосибирская область,1930,40,40–49 лет,name+centroid,high,1964,adm_1964_117,Тогучинский район,66.1,1.0,0.0
1970,adm_1970_101,Новосибирский,район,Новосибирская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_102,Татарский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_119,Татарский район,60.0,1.0,0.0
1970,adm_1970_103,Любинский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_123,Любинский район,59.1,1.0,0.0
1970,adm_1970_104,Чановский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_122,Чановский район,79.0,1.0,0.0
1970,adm_1970_105,Каргатский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_124,Каргатский район,0.8,1.0,0.0
1970,adm_1970_106,Топкинский,район,Кемеровская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_107,Горьковский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_126,Горьковский район,49.0,1.0,0.0
1970,adm_1970_108,Казанский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_128,Казанский район,59.9,1.0,0.0
1970,adm_1970_109,Кемеровский,район,Кемеровская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_129,Кемеровский район,46.8,1.0,0.0
1970,adm_1970_11,Угловский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_305,Михайловский район,40.8,0.667,0.581
1970,adm_1970_111,Называевский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_130,Называевский район,78.0,1.0,0.0
1970,adm_1970_112,Чулымский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_131,Чулымский район,13.2,1.0,0.0
1970,adm_1970_113,Сладковский,район,Тюменская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_128,Казанский район,47.0,0.5,0.588
1970,adm_1970_114,Нижнеомский,район,Омская область,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_126,Горьковский район,50.4,0.455,0.371
1970,adm_1970_115,Бердюжский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_133,Бердюжский район,54.6,1.0,0.0
1970,adm_1970_117,Болотнинский,район,Новосибирская область,1930,40,40–49 лет,geometry+centroid,low,1964,adm_1964_117,Тогучинский район,53.3,0.609,0.396
1970,adm_1970_118,Тисульский,район,Кемеровская область,1930,40,40–49 лет,name+centroid,high,1964,adm_1964_279,Тисульский промышленный район,17.1,1.0,0.0
1970,adm_1970_12,Курьинский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_120,Усть-Таркский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_119,Татарский район,69.0,0.727,0.402
1970,adm_1970_121,Куйбышевский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_139,Куйбышевский район,125.3,1.0,0.0
1970,adm_1970_122,Саргатский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_123,Яшкинский,район,Кемеровская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_137,Юргинский район,41.5,0.667,0.527
1970,adm_1970_124,Армизонский,район,Тюменская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_133,Бердюжский район,67.8,0.476,0.505
1970,adm_1970_126,Венгеровский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_122,Чановский район,74.4,0.667,0.453
1970,adm_1970_127,Тюкалинский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_144,Тюкалинский район,36.1,1.0,0.0
1970,adm_1970_128,Кожевниковский,район,Томская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_165,Шегарский район,61.7,0.435,0.442
1970,adm_1970_129,Упоровский,район,Тюменская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_13,Краснощековский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_300,Краснощёковский район,18.4,1.0,0.0
1970,adm_1970_130,Убинский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_118,Убинский район,144.6,1.0,0.0
1970,adm_1970_131,Колыванский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_149,Колыванский район,0.0,1.0,0.0
1970,adm_1970_132,Ишимский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_278,Ишимский район,55.3,1.0,0.0
1970,adm_1970_134,Абатский,район,Тюменская область,1939,31,30–39 лет,name+centroid,medium,1964,adm_1964_153,Абатский район,100.0,1.0,0.0
1970,adm_1970_135,Мариинский,район,Кемеровская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_154,Мариинский район,53.6,1.0,0.0
1970,adm_1970_136,Большереченский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_147,Большереченский район,34.8,1.0,0.0
1970,adm_1970_137,Крутинский,район,Омская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_130,Называевский район,52.3,0.455,0.51
1970,adm_1970_138,Колосовский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_139,Муромцевский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_159,Муромцевский район,11.9,1.0,0.0
1970,adm_1970_14,Рубцовский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_310,Рубцовский район,60.7,1.0,0.0
1970,adm_1970_140,Омутинский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_160,Омутинский район,0.0,1.0,0.0
1970,adm_1970_141,Тяжинский,район,Кемеровская область,1930,40,40–49 лет,name+centroid,high,1964,adm_1964_284,Тяжинский район,13.9,1.0,0.0
1970,adm_1970_142,Голышмановский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_161,Голышмановский район,16.4,1.0,0.0
1970,adm_1970_143,Исетский,район,Тюменская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_144,Заводоуковский,район,Тюменская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_145,Сорокинский,район,Тюменская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_146,Шегарский,район,Томская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_165,Шегарский район,68.7,1.0,0.0
1970,adm_1970_147,Северный,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_139,Куйбышевский район,40.2,0.3,0.655
1970,adm_1970_15,Солонешенский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_313,Солонешенский район,5.2,1.0,0.0
1970,adm_1970_150,Кыштовский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_170,Кыштовский район,23.7,1.0,0.0
1970,adm_1970_152,Томский,район,Томская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_166,Томский район,1.4,1.0,0.0
1970,adm_1970_153,Большеуковский,район,Омская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_179,Знаменский район,43.0,0.417,0.715
1970,adm_1970_154,Тюменский,район,Тюменская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_175,Тюменский район,63.9,1.0,0.0
1970,adm_1970_155,Кривошеинский,район,Томская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_177,Кривошеинский район,59.9,1.0,0.0
1970,adm_1970_156,Седельниковский,район,Омская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_157,Знаменский,район,Омская область,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_179,Знаменский район,119.7,1.0,0.0
1970,adm_1970_158,Асиновский,район,Томская область,1959,11,10–19 лет,name+centroid,medium,1964,adm_1964_182,Асиновский район,107.9,1.0,0.0
1970,adm_1970_159,Бакчарский,район,Томская область,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_176,Бакчарский район,98.9,1.0,0.0
1970,adm_1970_16,Егорьевский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_160,Молчановский,район,Томская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_177,Кривошеинский район,43.0,0.48,0.578
1970,adm_1970_161,Чаинский,район,Томская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_162,Нижнетавдинский,район,Тюменская область,1947,23,20–29 лет,geometry+centroid,medium,1964,adm_1964_175,Тюменский район,59.5,0.5,0.573
1970,adm_1970_163,Тевризский,район,Омская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_188,Тевризский район,70.1,1.0,0.0
1970,adm_1970_164,Ярковский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_268,Ярковский район,6.3,1.0,0.0
1970,adm_1970_165,Тегульдетский,район,Томская область,1930,40,40–49 лет,name+centroid,high,1964,adm_1964_190,Тегульдетский район,0.0,1.0,0.0
1970,adm_1970_166,Первомайский,район,Томская область,1959,11,10–19 лет,geometry+centroid,medium,1964,adm_1964_182,Асиновский район,37.9,0.455,0.722
1970,adm_1970_167,Усть-Ишимский,район,Омская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_188,Тевризский район,117.3,0.522,0.446
1970,adm_1970_168,Тарский,район,Омская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_168,Тарский район,22.2,1.0,0.0
1970,adm_1970_169,Тобольский,район,Тюменская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_17,Майминский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_18,Майминский район,63.2,1.0,0.0
1970,adm_1970_170,Колпашевский,район,Томская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_171,Парабельский,район,Томская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_197,Парабельский район,9.4,1.0,0.0
1970,adm_1970_172,Верхнекетский,район,Томская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_198,Верхне-Кетский район,2.0,0.963,0.992
1970,adm_1970_173,Уватский,район,Тюменская область,1939,31,30–39 лет,geometry+centroid,medium,1964,adm_1964_195,Тобольский район,32.1,0.556,0.771
1970,adm_1970_174,Александровский,район,Томская область,1964,6,0–9 лет,name+centroid,high,1964,adm_1964_200,Александровский район,4.1,1.0,0.0
1970,adm_1970_175,Каргасокский,район,Томская область,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_201,Каргасокский район,0.0,1.0,0.0
1970,adm_1970_176,Советский,район,ХМАО,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_177,Нижневартовский,район,ХМАО,1939,31,30–39 лет,geometry+centroid,medium,1964,adm_1964_204,Ларьякский район,50.9,0.48,0.973
1970,adm_1970_178,Ханты-Мансийский,район,ХМАО,1939,31,30–39 лет,geometry+centroid,medium,1964,adm_1964_203,Самаровский район,2.6,0.519,0.984
1970,adm_1970_179,Сургутский,район,ХМАО,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_205,Сургутский район,0.8,1.0,0.0
1970,adm_1970_18,Алтайский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_294,Алтайский район,30.3,1.0,0.0
1970,adm_1970_180,Октябрьский,район,ХМАО,1959,11,10–19 лет,name+centroid,high,1964,adm_1964_206,Октябрьский район,0.0,1.0,0.0
1970,adm_1970_181,Шурышкарский,район,ЯНАО,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_208,Шурышкарский район,8.1,1.0,0.0
1970,adm_1970_182,Красноселькупский,район,ЯНАО,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_209,Красноселькупский район,0.0,1.0,0.0
1970,adm_1970_183,Пуровский,район,ЯНАО,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_210,Пуровский район,4.7,1.0,0.0
1970,adm_1970_184,Надымский,район,ЯНАО,1939,31,30–39 лет,name+centroid,medium,1964,adm_1964_211,Надымский район,149.4,1.0,0.0
1970,adm_1970_188,Березовский,район,ХМАО,1959,11,10–19 лет,name+centroid,high,1964,adm_1964_207,Березовский район,66.9,1.0,0.0
1970,adm_1970_189,Викуловский,район,Тюменская область,1939,31,30–39 лет,geometry+centroid,medium,1964,adm_1964_153,Абатский район,46.5,0.421,0.45
1970,adm_1970_19,Михайловский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_305,Михайловский район,75.9,1.0,0.0
1970,adm_1970_190,Вагайский,район,Тюменская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_185,Вагайский район,14.7,1.0,0.0
1970,adm_1970_191,Карасукский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_70,Карасукский район,45.4,1.0,0.0
1970,adm_1970_2,Усть-Коксинский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_2,Усть-Коксинский район,14.3,1.0,0.0
1970,adm_1970_20,Поспелихинский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_307,Поспелихинский район,16.6,1.0,0.0
1970,adm_1970_21,Усть-Калманский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_320,Усть-Калманский район,52.6,1.0,0.0
1970,adm_1970_22,Петропавловский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_23,Волчихинский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_310,Рубцовский район,74.6,0.455,0.369
1970,adm_1970_231,Ижморский,район,Кемеровская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_152,Яйский район,32.8,0.533,0.546
1970,adm_1970_232,Чебулинский,район,Кемеровская область,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_154,Мариинский район,62.9,0.571,0.399
1970,adm_1970_233,Крапивинский,район,Кемеровская область,1947,23,20–29 лет,geometry+centroid,medium,1964,adm_1964_102,Ленинск-Кузнецкий район,27.7,0.414,0.519
1970,adm_1970_237,Кондинский,район,ХМАО,1926,44,40–49 лет,name+centroid,medium,1964,adm_1964_202,Кондинский район,138.0,1.0,0.0
1970,adm_1970_24,Новичихинский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_241,Зырянский,район,Томская область,1930,40,40–49 лет,name+centroid,high,1964,adm_1964_163,Зырянский район,1.9,1.0,0.0
1970,adm_1970_242,Яйский,район,Кемеровская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_152,Яйский район,47.7,1.0,0.0
1970,adm_1970_25,Советский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_26,Смоленский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_312,Смоленский район,42.8,1.0,0.0
1970,adm_1970_27,Ключевский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_299,Ключевский район,18.3,1.0,0.0
1970,adm_1970_28,Быстроистокский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_29,Красногорский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_295,Бийский район,78.2,0.4,0.362
1970,adm_1970_3,Третьяковский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_30,Шипуновский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_324,Шипуновский район,0.0,1.0,0.0
1970,adm_1970_31,Турочакский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_35,Турочакский район,2.5,1.0,0.0
1970,adm_1970_32,Усть-Пристанский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_320,Усть-Калманский район,20.4,0.71,0.521
1970,adm_1970_34,Кулундинский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_301,Кулундинский район,33.1,1.0,0.0
1970,adm_1970_35,Романовский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_304,Мамонтовский район,42.3,0.783,0.51
1970,adm_1970_36,Родинский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_309,Родинский район,6.2,1.0,0.0
1970,adm_1970_37,Бийский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_295,Бийский район,50.4,1.0,0.0
1970,adm_1970_38,Топчихинский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_317,Топчихинский район,14.1,1.0,0.0
1970,adm_1970_39,Мамонтовский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_304,Мамонтовский район,45.0,1.0,0.0
1970,adm_1970_4,Локтевский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_303,Локтевский район,29.8,1.0,0.0
1970,adm_1970_40,Табунский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_301,Кулундинский район,27.3,0.571,0.426
1970,adm_1970_41,Солтонский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_314,Солтонский район,0.0,1.0,0.0
1970,adm_1970_42,Завьяловский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_297,Завьяловский район,55.4,1.0,0.0
1970,adm_1970_43,Троицкий,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_318,Троицкий район,51.2,1.0,0.0
1970,adm_1970_44,Калманский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_317,Топчихинский район,41.7,0.455,0.413
1970,adm_1970_45,Целинный,район,Алтайский край,1947,23,20–29 лет,name+centroid,high,1964,adm_1964_322,Целинный район,43.2,1.0,0.0
1970,adm_1970_46,Ребрихинский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_308,Ребрихинский район,17.9,1.0,0.0
1970,adm_1970_48,Славгородский,район,Алтайский край,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_311,Славгородский район,44.3,1.0,0.0
1970,adm_1970_5,Онгудайский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_4,Онгудайский район,1.1,1.0,0.0
1970,adm_1970_50,Благовещенский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_296,Благовещенский район,1.3,1.0,0.0
1970,adm_1970_51,Ельцовский,район,Алтайский край,1947,23,20–29 лет,geometry+centroid,medium,1964,adm_1964_322,Целинный район,32.8,0.444,0.427
1970,adm_1970_52,Косихинский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_53,Баевский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_297,Завьяловский район,40.5,0.6,0.564
1970,adm_1970_54,Бурлинский,район,Алтайский край,1939,31,30–39 лет,geometry+centroid,medium,1964,adm_1964_311,Славгородский район,33.3,0.435,0.479
1970,adm_1970_55,Тюменцевский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_319,Тюменцевский район,32.8,1.0,0.0
1970,adm_1970_56,Тогульский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,low,1964,adm_1964_302,Кытмановский район,51.0,0.545,0.326
1970,adm_1970_57,Павловский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_306,Павловский район,13.0,1.0,0.0
1970,adm_1970_58,Кытмановский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_302,Кытмановский район,57.8,1.0,0.0
1970,adm_1970_59,Хабарский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_321,Хабарский район,14.6,1.0,0.0
1970,adm_1970_6,Усть-Канский,район,Республика Алтай,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_6,Усть-Канский район,8.6,1.0,0.0
1970,adm_1970_60,Первомайский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_316,Тальменский район,54.3,0.435,0.429
1970,adm_1970_61,Русско-Полянский,район,Омская область,1930,40,40–49 лет,name+centroid,medium,1964,adm_1964_71,Русско-Полянский район,123.4,1.0,0.0
1970,adm_1970_62,Панкрушихинский,район,Алтайский край,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
1970,adm_1970_63,Тальменский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_316,Тальменский район,56.4,1.0,0.0
1970,adm_1970_64,Заринский,район,Алтайский край,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_315,Сорокинский район,72.3,0.7,0.462
1970,adm_1970_65,Баганский,район,Новосибирская область,1926,44,40–49 лет,geometry+centroid,medium,1964,adm_1964_70,Карасукский район,40.2,0.6,0.435
1970,adm_1970_66,Каменский,район,Алтайский край,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_298,Каменский район,44.6,1.0,0.0
1970,adm_1970_67,Павлоградский,район,Омская область,1939,31,30–39 лет,name+centroid,high,1964,adm_1964_83,Павлоградский район,48.9,1.0,0.0
1970,adm_1970_68,Краснозерский,район,Новосибирская область,1926,44,40–49 лет,name+centroid,high,1964,adm_1964_77,Краснозерский район,1.7,1.0,0.0
1970,adm_1970_69,Прокопьевский,район,Кемеровская область,1970,0,0–9 лет,new_or_unmatched,low,,,,,,
