year;unit_id;unit_name;admin_parent;unit_type;total_boundary_km;coast_pct;river_pct;lake_pct;watershed_flowing_pct;watershed_endo_pct;wetland_pct;unexplained_physical_pct;match_2021_pct;match_mo_pct;admin_memory_pct;rail_pct;geometric_candidate_pct;dominant_physical_origin;dominant_physical_label
1930;adm_1930_115;Безымянный район №10 (Омский округ);Омский округ;район;366.759;0.0;0.0;0.0;42.74;0.0;40.9;16.36;80.35;83.68;83.68;3.44;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_116;Безымянный район №1 (Томский округ);Томский округ;район;244.349;0.0;38.61;0.0;16.37;0.0;0.0;45.02;58.93;9.31;62.66;5.14;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_117;Безымянный район №14 (Новосибирский округ);Новосибирский округ;район;548.374;0.0;3.65;5.47;21.88;3.65;20.06;45.29;66.78;73.84;74.68;0.61;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_118;Безымянный район №3 (Ишимский округ);Ишимский округ;район;326.278;0.0;0.0;0.0;42.89;0.0;47.91;9.19;75.85;80.27;80.27;2.39;0.0;wetland;болото / заболоченный массив
1930;adm_1930_119;Безымянный район №4 (Ишимский округ);Ишимский округ;район;223.949;0.0;8.92;6.24;40.19;0.0;22.33;22.32;24.38;55.92;55.92;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_120;Безымянный район №2 (Томский округ);Томский округ;район;212.765;0.0;51.7;0.0;14.08;0.0;0.0;34.22;60.1;17.04;60.1;5.3;0.0;river;река
1930;adm_1930_121;Безымянный район №1 (Ачинский округ);Ачинский округ;район;423.935;0.0;33.02;12.72;23.59;0.0;0.0;30.67;22.73;43.82;59.28;10.84;2.36;river;река
1930;adm_1930_122;Безымянный район №3 (Томский округ);Томский округ;район;367.004;0.0;18.26;0.0;29.97;0.0;0.0;51.77;47.13;55.11;61.91;4.69;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_123;Безымянный район №5 (Ишимский округ);Ишимский округ;район;320.021;0.0;0.0;15.62;56.26;0.0;0.0;28.12;88.76;98.59;98.59;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_124;Безымянный район №2 (Ачинский округ);Ачинский округ;район;578.409;0.0;27.66;0.0;63.69;0.0;0.0;8.64;66.58;19.95;66.58;7.04;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_125;Безымянный район №4 (Томский округ);Томский округ;район;433.19;0.0;18.46;0.0;57.71;0.0;0.0;23.83;44.16;7.35;44.16;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_126;Безымянный район №9 (Каинский округ);Каинский округ;район;408.784;0.0;9.75;0.0;68.23;0.0;14.68;7.34;15.89;68.91;70.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_127;Безымянный район №11 (Омский округ);Омский округ;район;347.091;0.0;20.17;0.0;36.66;0.0;43.17;0.0;66.95;80.33;80.33;0.0;0.0;wetland;болото / заболоченный массив
1930;adm_1930_128;Безымянный район №10 (Каинский округ);Каинский округ;район;429.99;0.0;0.0;0.0;72.11;0.0;27.89;0.0;31.07;46.17;46.17;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_129;Безымянный район №11 (Каинский округ);Каинский округ;район;386.623;0.0;31.04;0.0;43.1;0.0;20.69;5.17;44.86;69.57;70.61;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_130;Безымянный район №15 (Новосибирский округ);Новосибирский округ;район;331.789;0.0;33.69;0.0;9.04;15.07;6.03;36.17;27.38;53.19;53.19;0.0;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_131;Безымянный район №6 (Ишимский округ);Ишимский округ;район;259.632;0.0;0.0;7.7;65.34;0.0;26.96;0.0;59.89;83.66;83.66;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_132;Безымянный район №5 (Томский округ);Томский округ;район;641.294;0.0;14.03;0.0;48.33;0.0;0.0;37.63;44.19;21.23;44.84;4.5;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_133;Безымянный район №6 (Томский округ);Томский округ;район;270.707;0.0;51.72;0.0;22.42;0.0;7.39;18.47;41.47;62.94;64.32;0.0;0.0;river;река
1930;adm_1930_134;Безымянный район №1 (Тюменский округ);Тюменский округ;район;240.57;0.0;0.0;0.0;79.27;0.0;8.31;12.42;37.26;46.23;48.15;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_135;Безымянный район №3 (Ачинский округ);Ачинский округ;район;270.673;0.0;36.93;0.0;29.82;0.0;0.0;33.25;44.28;34.92;57.32;3.12;0.0;river;река
1930;adm_1930_136;Безымянный район №12 (Каинский округ);Каинский округ;район;451.953;0.0;19.91;0.0;35.83;0.0;44.25;0.0;39.4;74.32;75.33;0.0;0.0;wetland;болото / заболоченный массив
1930;adm_1930_137;Безымянный район №7 (Томский округ);Томский округ;район;233.18;0.0;39.98;0.0;25.73;0.0;0.0;34.29;41.79;12.0;41.79;8.32;0.0;river;река
1930;adm_1930_138;Безымянный район №12 (Омский округ);Омский округ;район;518.792;0.0;0.0;3.85;28.68;0.0;67.46;0.0;67.73;80.07;80.07;0.0;0.0;wetland;болото / заболоченный массив
1930;adm_1930_139;Безымянный район №4 (Ачинский округ);Ачинский округ;район;312.145;0.0;45.54;0.0;6.41;0.0;0.0;48.06;19.45;80.95;80.95;1.46;9.61;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_140;Безымянный район №2 (Тюменский округ);Тюменский округ;район;212.99;0.0;18.75;0.0;51.65;0.0;15.52;14.08;64.38;78.49;78.49;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_141;Безымянный район №13 (Каинский округ);Каинский округ;район;560.726;0.0;3.57;7.13;35.65;0.0;44.74;8.92;51.81;62.93;63.67;0.0;0.0;wetland;болото / заболоченный массив
1930;adm_1930_142;Безымянный район №13 (Омский округ);Омский округ;район;399.241;0.0;24.9;0.0;55.11;0.0;12.48;7.51;32.76;60.3;60.3;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_143;Безымянный район №8 (Томский округ);Томский округ;район;247.897;0.0;4.03;0.0;59.66;0.0;0.0;36.31;24.83;8.46;24.83;1.73;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_144;Безымянный район №9 (Томский округ);Томский округ;район;256.099;0.0;27.32;0.0;23.43;0.0;0.0;49.26;38.76;12.76;40.32;9.64;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_145;Безымянный район №14 (Омский округ);Омский округ;район;530.852;0.0;5.65;7.54;49.15;0.0;24.48;13.19;61.23;74.37;75.25;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_146;Безымянный район №7 (Ишимский округ);Ишимский округ;район;284.826;0.0;3.51;0.0;66.71;0.0;0.0;29.78;55.02;55.9;55.9;1.5;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_147;Безымянный район №10 (Томский округ);Томский округ;район;269.537;0.0;11.13;0.0;55.53;0.0;0.0;33.34;32.61;50.76;54.96;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_148;Безымянный район №15 (Омский округ);Омский округ;район;309.016;0.0;9.71;0.0;55.01;0.0;35.28;0.0;43.65;69.01;69.82;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_149;Безымянный район №3 (Тюменский округ);Тюменский округ;район;316.637;0.0;0.0;0.0;63.16;0.0;0.0;36.84;20.17;35.59;35.59;3.74;9.47;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_150;Безымянный район №14 (Каинский округ);Каинский округ;район;272.017;0.0;25.73;0.0;66.92;0.0;3.68;3.67;26.31;58.65;58.65;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_151;Безымянный район №8 (Ишимский округ);Ишимский округ;район;460.413;0.0;8.78;2.17;52.13;0.0;4.34;32.58;64.17;72.03;73.04;3.92;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_152;Безымянный район №11 (Томский округ);Томский округ;район;419.833;0.0;40.48;0.0;11.91;0.0;0.0;47.61;53.12;72.09;74.63;1.14;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_153;Безымянный район №4 (Тюменский округ);Тюменский округ;район;272.198;0.0;11.01;0.0;44.92;0.0;0.0;44.07;76.53;85.04;85.04;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_154;Безымянный район №15 (Каинский округ);Каинский округ;район;314.957;0.0;12.7;0.0;50.8;0.0;22.23;14.27;21.82;59.28;59.28;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_155;Безымянный район №9 (Ишимский округ);Ишимский округ;район;290.839;0.0;10.31;0.0;65.62;0.0;0.0;24.07;39.83;59.75;61.42;4.34;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_156;Безымянный район №10 (Ишимский округ);Ишимский округ;район;229.715;0.0;4.35;0.0;65.17;0.0;0.0;30.47;80.83;84.23;86.06;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_157;Безымянный район №12 (Томский округ);Томский округ;район;485.034;0.0;43.29;0.0;32.99;0.0;3.1;20.62;23.6;50.03;50.91;0.0;0.0;river;река
1930;adm_1930_158;Безымянный район №16 (Каинский округ);Каинский округ;район;765.376;0.0;6.53;0.0;68.64;0.0;20.9;3.92;43.28;45.17;47.36;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_159;Безымянный район №13 (Томский округ);Томский округ;район;361.413;0.0;22.13;0.0;19.37;0.0;0.0;58.5;21.68;28.76;35.88;0.0;5.53;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_160;Безымянный район №14 (Томский округ);Томский округ;район;355.689;0.0;30.92;0.0;50.61;0.0;0.0;18.47;36.08;65.83;67.16;1.35;4.42;watershed_flowing;водораздел сточных бассейнов
1930;adm_1930_161;Безымянный район №5 (Тюменский округ);Тюменский округ;район;381.699;0.0;24.04;0.0;31.44;0.0;2.62;41.91;56.96;64.17;64.94;1.12;0.0;unexplained_physical;не объяснено природными рубежами
1930;adm_1930_162;Безымянный район №11 (Ишимский округ);Ишимский округ;район;285.725;0.0;0.0;0.0;38.49;0.0;0.0;61.51;74.92;74.92;74.92;0.0;0.0;unexplained_physical;не объяснено природными рубежами
