year,unit_id,name,unit_type,admin_parent,total_boundary_km,coast_km,river_km,lake_km,watershed_km,inherited_km,unexplained_km,coast_pct,river_pct,lake_pct,watershed_pct,inherited_pct,unexplained_pct,dominant_origin,dominant_origin_pct
1989,adm_1989_5,Локтевский район,район,Алтайский край,246.388,0.0,36.388,0.0,30.0,180.0,0.0,0.0,14.77,0.0,12.18,73.06,0.0,inherited,73.06
1989,adm_1989_50,Целинный район,район,Алтайский край,343.977,0.0,40.0,0.0,170.0,133.977,0.0,0.0,11.63,0.0,49.42,38.95,0.0,watershed,49.42
1989,adm_1989_51,Ребрихинский район,район,Алтайский край,251.031,0.0,30.0,0.0,101.031,120.0,0.0,0.0,11.95,0.0,40.25,47.8,0.0,inherited,47.8
1989,adm_1989_52,Новокузнецкий район,район,Кемеровская область,1208.026,0.0,244.708,0.0,716.826,226.492,20.0,0.0,20.26,0.0,59.34,18.75,1.66,watershed,59.34
1989,adm_1989_55,город Новоалтайск,горсовет,Алтайский край,46.825,0.0,0.0,0.0,10.0,36.825,0.0,0.0,0.0,0.0,21.36,78.64,0.0,inherited,78.64
1989,adm_1989_56,Благовещенский район,район,Алтайский край,407.19,0.0,0.0,100.0,177.19,130.0,0.0,0.0,0.0,24.56,43.52,31.93,0.0,watershed,43.52
1989,adm_1989_57,Барнаульский горсовет,горсовет,Алтайский край,155.562,0.0,70.0,0.0,60.0,25.562,0.0,0.0,45.0,0.0,38.57,16.43,0.0,river,45.0
1989,adm_1989_58,Тюменцевский район,район,Алтайский край,295.376,0.0,40.0,0.0,100.0,155.376,0.0,0.0,13.54,0.0,33.86,52.6,0.0,inherited,52.6
1989,adm_1989_59,Ельцовский район,район,Алтайский край,321.087,0.0,70.0,0.0,161.087,90.0,0.0,0.0,21.8,0.0,50.17,28.03,0.0,watershed,50.17
1989,adm_1989_6,Усть-Канский район,район,Республика Алтай,576.444,0.0,30.0,0.0,316.444,230.0,0.0,0.0,5.2,0.0,54.9,39.9,0.0,watershed,54.9
1989,adm_1989_60,Павловский район,район,Алтайский край,239.709,0.0,20.0,0.0,129.709,90.0,0.0,0.0,8.34,0.0,54.11,37.55,0.0,watershed,54.11
1989,adm_1989_61,Косихинский район,район,Алтайский край,219.717,0.0,0.0,0.0,110.0,109.717,0.0,0.0,0.0,0.0,50.06,49.94,0.0,watershed,50.06
1989,adm_1989_62,Баевский район,район,Алтайский край,298.516,0.0,80.0,20.0,158.516,40.0,0.0,0.0,26.8,6.7,53.1,13.4,0.0,watershed,53.1
1989,adm_1989_63,Бурлинский район,район,Алтайский край,364.284,0.0,40.0,40.0,90.0,194.284,0.0,0.0,10.98,10.98,24.71,53.33,0.0,inherited,53.33
1989,adm_1989_64,Осинниковский,горсовет,Кемеровская область,110.658,0.0,60.658,0.0,20.0,30.0,0.0,0.0,54.82,0.0,18.07,27.11,0.0,river,54.82
1989,adm_1989_65,Тогульский район,район,Алтайский край,239.478,0.0,0.0,0.0,199.478,40.0,0.0,0.0,0.0,0.0,83.3,16.7,0.0,watershed,83.3
1989,adm_1989_66,Шелаболихинский район,район,Алтайский край,372.585,0.0,30.0,0.0,192.585,150.0,0.0,0.0,8.05,0.0,51.69,40.26,0.0,watershed,51.69
1989,adm_1989_67,город Заринск,горсовет,Алтайский край,44.28,0.0,44.28,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1989,adm_1989_68,Кытмановский район,район,Алтайский край,303.288,0.0,20.0,0.0,243.288,40.0,0.0,0.0,6.59,0.0,80.22,13.19,0.0,watershed,80.22
1989,adm_1989_69,Хабарский район,район,Алтайский край,357.267,0.0,30.0,0.0,120.0,207.267,0.0,0.0,8.4,0.0,33.59,58.01,0.0,inherited,58.01
1989,adm_1989_70,Мысковский район,район,Кемеровская область,189.902,0.0,60.0,0.0,100.0,29.902,0.0,0.0,31.6,0.0,52.66,15.75,0.0,watershed,52.66
1989,adm_1989_71,Новокузнецкий,горсовет,Кемеровская область,206.459,0.0,90.0,0.0,90.0,26.459,0.0,0.0,43.59,0.0,43.59,12.82,0.0,river,43.59
1989,adm_1989_72,Прокопьевский,горсовет,Кемеровская область,88.114,0.0,0.0,0.0,68.114,20.0,0.0,0.0,0.0,0.0,77.3,22.7,0.0,watershed,77.3
1989,adm_1989_73,Первомайский район,район,Алтайский край,487.481,0.0,107.481,0.0,180.0,200.0,0.0,0.0,22.05,0.0,36.92,41.03,0.0,inherited,41.03
1989,adm_1989_74,Русско-Полянский район,район,Омская область,353.784,0.0,0.0,0.0,200.0,153.784,0.0,0.0,0.0,0.0,56.53,43.47,0.0,watershed,56.53
1989,adm_1989_76,Панкрушихинский район,район,Алтайский край,267.4,0.0,10.0,0.0,100.0,157.4,0.0,0.0,3.74,0.0,37.4,58.86,0.0,inherited,58.86
1989,adm_1989_77,Киселевский,горсовет,Кемеровская область,139.721,0.0,30.0,0.0,20.0,89.721,0.0,0.0,21.47,0.0,14.31,64.21,0.0,inherited,64.21
1989,adm_1989_78,Тальменский район,район,Алтайский край,402.496,0.0,80.0,0.0,192.496,130.0,0.0,0.0,19.88,0.0,47.83,32.3,0.0,watershed,47.83
1989,adm_1989_79,Заринский район,район,Алтайский край,489.453,0.0,74.28,0.0,285.173,130.0,0.0,0.0,15.18,0.0,58.26,26.56,0.0,watershed,58.26
1989,adm_1989_8,Улаганский район,район,Республика Алтай,791.024,0.0,80.0,41.024,650.0,20.0,0.0,0.0,10.11,5.19,82.17,2.53,0.0,watershed,82.17
1989,adm_1989_80,Баганский район,район,Новосибирская область,378.293,0.0,0.0,0.0,298.293,80.0,0.0,0.0,0.0,0.0,78.85,21.15,0.0,watershed,78.85
1989,adm_1989_81,Крутихинский район,район,Алтайский край,250.377,0.0,60.0,0.0,50.0,140.377,0.0,0.0,23.96,0.0,19.97,56.07,0.0,inherited,56.07
1989,adm_1989_82,Краснозерский район,район,Новосибирская область,421.404,0.0,20.0,0.0,171.404,230.0,0.0,0.0,4.75,0.0,40.67,54.58,0.0,inherited,54.58
1989,adm_1989_83,Прокопьевский район,район,Кемеровская область,558.338,0.0,50.0,0.0,318.242,190.096,0.0,0.0,8.96,0.0,57.0,34.05,0.0,watershed,57.0
1989,adm_1989_84,Нововаршавский район,район,Омская область,302.456,0.0,90.0,0.0,80.0,132.456,0.0,0.0,29.76,0.0,26.45,43.79,0.0,inherited,43.79
1989,adm_1989_86,Залесовский район,район,Алтайский край,299.693,0.0,50.0,0.0,169.693,80.0,0.0,0.0,16.68,0.0,56.62,26.69,0.0,watershed,56.62
1989,adm_1989_87,Сузунский район,район,Новосибирская область,374.074,0.0,20.0,0.0,30.0,324.074,0.0,0.0,5.35,0.0,8.02,86.63,0.0,inherited,86.63
1989,adm_1989_88,Павлоградский район,район,Омская область,353.442,0.0,0.0,0.0,170.0,183.442,0.0,0.0,0.0,0.0,48.1,51.9,0.0,inherited,51.9
1989,adm_1989_89,Беловский,горсовет,Кемеровская область,133.249,0.0,20.0,0.0,0.0,113.249,0.0,0.0,15.01,0.0,0.0,84.99,0.0,inherited,84.99
1989,adm_1989_9,город Рубцовск,горсовет,Алтайский край,46.905,0.0,30.0,0.0,0.0,16.905,0.0,0.0,63.96,0.0,0.0,36.04,0.0,river,63.96
1989,adm_1989_90,Черепановский район,район,Новосибирская область,314.035,0.0,0.0,0.0,80.0,234.035,0.0,0.0,0.0,0.0,25.47,74.53,0.0,inherited,74.53
1989,adm_1989_91,Одесский район,район,Омская область,379.391,0.0,0.0,0.0,299.391,80.0,0.0,0.0,0.0,0.0,78.91,21.09,0.0,watershed,78.91
1989,adm_1989_92,Кочковский район,район,Новосибирская область,295.693,0.0,10.0,0.0,60.0,225.693,0.0,0.0,3.38,0.0,20.29,76.33,0.0,inherited,76.33
1989,adm_1989_94,Беловский район,район,Кемеровская область,424.342,0.0,50.0,0.0,194.342,180.0,0.0,0.0,11.78,0.0,45.8,42.42,0.0,watershed,45.8
1989,adm_1989_95,Черлакский район,район,Омская область,392.563,0.0,130.0,0.0,92.563,170.0,0.0,0.0,33.12,0.0,23.58,43.31,0.0,inherited,43.31
1989,adm_1989_96,Полтавский район,район,Омская область,355.574,0.0,0.0,0.0,140.0,215.574,0.0,0.0,0.0,0.0,39.37,60.63,0.0,inherited,60.63
1989,adm_1989_97,Ленинск-Кузнецкий,горсовет,Кемеровская область,174.19,0.0,44.19,0.0,0.0,130.0,0.0,0.0,25.37,0.0,0.0,74.63,0.0,inherited,74.63
1989,adm_1989_98,Ордынский район,район,Новосибирская область,359.918,0.0,40.0,20.0,89.918,210.0,0.0,0.0,11.11,5.56,24.98,58.35,0.0,inherited,58.35
1989,adm_1989_99,Маслянинский район,район,Новосибирская область,341.336,0.0,10.0,0.0,171.336,160.0,0.0,0.0,2.93,0.0,50.2,46.87,0.0,watershed,50.2
1989,adm_1989_diss_1230642,Тазовский район,район,Ямало-Ненецкий автономный округ,4140.896,2380.896,730.0,50.0,680.0,300.0,0.0,57.5,17.63,1.21,16.42,7.24,0.0,coastline,57.5
1989,adm_1989_diss_4077416,Приуральский район,район,Ямало-Ненецкий автономный округ,1885.399,405.399,300.0,20.0,1070.0,90.0,0.0,21.5,15.91,1.06,56.75,4.77,0.0,watershed,56.75
1989,adm_1989_diss_7017130,Ямальский район,район,Ямало-Ненецкий автономный округ,3252.884,3072.884,30.0,0.0,120.0,30.0,0.0,94.47,0.92,0.0,3.69,0.92,0.0,coastline,94.47
2021,adm_2021_1,Кош-Агачский муниципальный район,муниципальный район,Республика Алтай,863.31,0.0,93.31,0.0,740.0,30.0,0.0,0.0,10.81,0.0,85.72,3.47,0.0,watershed,85.72
2021,adm_2021_10,Чемальский муниципальный район,муниципальный район,Республика Алтай,323.006,0.0,90.0,0.0,110.0,123.006,0.0,0.0,27.86,0.0,34.06,38.08,0.0,inherited,38.08
2021,adm_2021_100,Залесовский муниципальный район,муниципальный район,Алтайский край,297.143,0.0,50.0,0.0,187.143,60.0,0.0,0.0,16.83,0.0,62.98,20.19,0.0,watershed,62.98
2021,adm_2021_101,Павлоградский муниципальный район,муниципальный район,Омская область,353.023,0.0,0.0,0.0,160.0,193.023,0.0,0.0,0.0,0.0,45.32,54.68,0.0,inherited,54.68
2021,adm_2021_102,Беловский,городской округ,Кемеровская область,133.249,0.0,20.0,0.0,0.0,40.0,73.249,0.0,15.01,0.0,0.0,30.02,54.97,unexplained,54.97
2021,adm_2021_103,Черепановский муниципальный район,муниципальный район,Новосибирская область,322.274,0.0,0.0,0.0,110.0,212.274,0.0,0.0,0.0,0.0,34.13,65.87,0.0,inherited,65.87
2021,adm_2021_106,Кочковский муниципальный район,муниципальный район,Новосибирская область,292.665,0.0,10.0,0.0,70.0,212.665,0.0,0.0,3.42,0.0,23.92,72.66,0.0,inherited,72.66
2021,adm_2021_107,Полысаевский,городской округ,Кемеровская область,112.918,0.0,32.918,0.0,0.0,40.0,40.0,0.0,29.15,0.0,0.0,35.42,35.42,unexplained,35.42
2021,adm_2021_108,Гурьевский муниципальный округ,муниципальный округ,Кемеровская область,301.723,0.0,0.0,0.0,120.0,181.723,0.0,0.0,0.0,0.0,39.77,60.23,0.0,inherited,60.23
2021,adm_2021_109,Беловский муниципальный район,муниципальный район,Кемеровская область,430.201,0.0,50.0,0.0,190.201,70.0,120.0,0.0,11.62,0.0,44.21,16.27,27.89,watershed,44.21
2021,adm_2021_11,Шебалинский муниципальный район,муниципальный район,Республика Алтай,368.762,0.0,90.0,0.0,150.0,128.762,0.0,0.0,24.41,0.0,40.68,34.92,0.0,watershed,40.68
2021,adm_2021_110,Черлакский муниципальный район,муниципальный район,Омская область,392.563,0.0,140.0,0.0,102.563,150.0,0.0,0.0,35.66,0.0,26.13,38.21,0.0,inherited,38.21
2021,adm_2021_111,Полтавский муниципальный район,муниципальный район,Омская область,355.574,0.0,0.0,0.0,150.0,205.574,0.0,0.0,0.0,0.0,42.19,57.81,0.0,inherited,57.81
2021,adm_2021_112,город Искитим,городской округ,Новосибирская область,59.107,0.0,30.0,0.0,0.0,29.107,0.0,0.0,50.76,0.0,0.0,49.24,0.0,river,50.76
2021,adm_2021_113,Звериноголовский муниципальный район,муниципальный район,Курганская область,221.933,0.0,60.0,0.0,90.0,0.0,71.933,0.0,27.04,0.0,40.55,0.0,32.41,watershed,40.55
2021,adm_2021_114,Ордынский муниципальный район,муниципальный район,Новосибирская область,366.468,0.0,66.468,30.0,50.0,220.0,0.0,0.0,18.14,8.19,13.64,60.03,0.0,inherited,60.03
2021,adm_2021_115,Ленинск-Кузнецкий,городской округ,Кемеровская область,72.237,0.0,52.237,0.0,0.0,20.0,0.0,0.0,72.31,0.0,0.0,27.69,0.0,river,72.31
2021,adm_2021_116,Маслянинский муниципальный район,муниципальный район,Новосибирская область,333.101,0.0,20.0,0.0,173.101,140.0,0.0,0.0,6.0,0.0,51.97,42.03,0.0,watershed,51.97
2021,adm_2021_117,Шербакульский муниципальный район,муниципальный район,Омская область,258.547,0.0,0.0,0.0,198.547,60.0,0.0,0.0,0.0,0.0,76.79,23.21,0.0,watershed,76.79
2021,adm_2021_118,город Бердск,городской округ,Новосибирская область,44.679,0.0,24.679,20.0,0.0,0.0,0.0,0.0,55.24,44.76,0.0,0.0,0.0,river,55.24
2021,adm_2021_119,Целинный муниципальный район,муниципальный район,Курганская область,319.418,0.0,110.0,0.0,40.0,50.0,119.418,0.0,34.44,0.0,12.52,15.65,37.39,unexplained,37.39
2021,adm_2021_12,Угловский муниципальный район,муниципальный район,Алтайский край,396.591,0.0,0.0,0.0,90.0,306.591,0.0,0.0,0.0,0.0,22.69,77.31,0.0,inherited,77.31
2021,adm_2021_120,Таврический муниципальный район,муниципальный район,Омская область,391.78,0.0,90.0,0.0,150.0,151.78,0.0,0.0,22.97,0.0,38.29,38.74,0.0,inherited,38.74
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,Кемеровская область,1365.95,0.0,290.889,0.0,730.751,174.54,169.769,0.0,21.3,0.0,53.5,12.78,12.43,watershed,53.5
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,Новосибирская область,479.46,0.0,20.0,89.46,250.0,120.0,0.0,0.0,4.17,18.66,52.14,25.03,0.0,watershed,52.14
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,Новосибирская область,417.798,0.0,60.0,0.0,227.798,130.0,0.0,0.0,14.36,0.0,54.52,31.12,0.0,watershed,54.52
2021,adm_2021_124,Азовский немецкий национальный муниципальный район,муниципальный район,Омская область,310.836,0.0,0.0,0.0,180.836,130.0,0.0,0.0,0.0,0.0,58.18,41.82,0.0,watershed,58.18
2021,adm_2021_125,рабочий поселок Кольцово,городской округ,Новосибирская область,25.06,0.0,0.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
2021,adm_2021_126,Ленинск-Кузнецкий муниципальный округ,муниципальный округ,Кемеровская область,394.396,0.0,60.0,0.0,50.0,284.396,0.0,0.0,15.21,0.0,12.68,72.11,0.0,inherited,72.11
2021,adm_2021_127,Искитимский муниципальный район,муниципальный район,Новосибирская область,461.234,0.0,30.0,60.0,102.166,269.067,0.0,0.0,6.5,13.01,22.15,58.34,0.0,inherited,58.34
2021,adm_2021_128,город Обь,городской округ,Новосибирская область,36.01,0.0,0.0,0.0,36.01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,Новосибирская область,390.686,0.0,10.0,70.686,180.0,130.0,0.0,0.0,2.56,18.09,46.07,33.27,0.0,watershed,46.07
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,Алтайский край,352.269,0.0,20.0,0.0,182.269,150.0,0.0,0.0,5.68,0.0,51.74,42.58,0.0,watershed,51.74
2021,adm_2021_130,Оконешниковский муниципальный район,муниципальный район,Омская область,299.434,0.0,0.0,0.0,149.434,150.0,0.0,0.0,0.0,0.0,49.91,50.09,0.0,inherited,50.09
2021,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,Новосибирская область,383.399,0.0,0.0,0.0,240.0,143.399,0.0,0.0,0.0,0.0,62.6,37.4,0.0,watershed,62.6
2021,adm_2021_132,Марьяновский муниципальный район,муниципальный район,Омская область,215.761,0.0,0.0,0.0,155.761,60.0,0.0,0.0,0.0,0.0,72.19,27.81,0.0,watershed,72.19
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,Курганская область,279.893,0.0,0.0,0.0,79.893,50.0,150.0,0.0,0.0,0.0,28.54,17.86,53.59,unexplained,53.59
2021,adm_2021_134,город Новосибирск,городской округ,Новосибирская область,136.605,0.0,106.605,10.0,20.0,0.0,0.0,0.0,78.04,7.32,14.64,0.0,0.0,river,78.04
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,Курганская область,307.564,0.0,0.0,40.0,207.564,0.0,60.0,0.0,0.0,13.01,67.49,0.0,19.51,watershed,67.49
2021,adm_2021_136,город Омск,городской округ,Омская область,206.895,0.0,66.895,0.0,100.0,40.0,0.0,0.0,32.33,0.0,48.33,19.33,0.0,watershed,48.33
2021,adm_2021_137,Сафакулевский муниципальный район,муниципальный район,Курганская область,280.047,0.0,0.0,0.0,130.0,70.0,80.047,0.0,0.0,0.0,46.42,25.0,28.58,watershed,46.42
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,Курганская область,393.885,0.0,80.0,0.0,153.885,0.0,160.0,0.0,20.31,0.0,39.07,0.0,40.62,unexplained,40.62
2021,adm_2021_139,Промышленновский муниципальный округ,муниципальный округ,Кемеровская область,347.315,0.0,37.315,0.0,60.0,190.0,60.0,0.0,10.74,0.0,17.28,54.71,17.28,inherited,54.71
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,Алтайский край,540.951,0.0,50.0,0.0,340.951,150.0,0.0,0.0,9.24,0.0,63.03,27.73,0.0,watershed,63.03
2021,adm_2021_142,Притобольный муниципальный район,муниципальный район,Курганская область,243.905,0.0,93.905,0.0,120.0,0.0,30.0,0.0,38.5,0.0,49.2,0.0,12.3,watershed,49.2
2021,adm_2021_143,Кормиловский муниципальный район,муниципальный район,Омская область,284.472,0.0,20.0,0.0,134.472,130.0,0.0,0.0,7.03,0.0,47.27,45.7,0.0,watershed,47.27
2021,adm_2021_144,Москаленский муниципальный район,муниципальный район,Омская область,277.406,0.0,0.0,30.0,180.0,67.406,0.0,0.0,0.0,10.81,64.89,24.3,0.0,watershed,64.89
2021,adm_2021_145,Исилькульский муниципальный район,муниципальный район,Омская область,300.097,0.0,0.0,10.0,220.0,70.097,0.0,0.0,0.0,3.33,73.31,23.36,0.0,watershed,73.31
2021,adm_2021_146,Калачинский муниципальный район,муниципальный район,Омская область,422.567,0.0,40.0,0.0,180.0,202.567,0.0,0.0,9.47,0.0,42.6,47.94,0.0,inherited,47.94
2021,adm_2021_147,Барабинский муниципальный район,муниципальный район,Новосибирская область,370.736,0.0,0.0,120.0,110.0,140.736,0.0,0.0,0.0,32.37,29.67,37.96,0.0,inherited,37.96
2021,adm_2021_148,Петуховский муниципальный район,муниципальный район,Курганская область,354.161,0.0,0.0,30.0,0.0,44.161,280.0,0.0,0.0,8.47,0.0,12.47,79.06,unexplained,79.06
2021,adm_2021_149,Новосибирский муниципальный район,муниципальный район,Новосибирская область,577.761,0.0,180.477,60.0,235.06,102.224,0.0,0.0,31.24,10.38,40.68,17.69,0.0,watershed,40.68
2021,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,Алтайский край,361.545,0.0,40.0,0.0,220.0,101.545,0.0,0.0,11.06,0.0,60.85,28.09,0.0,watershed,60.85
2021,adm_2021_150,Крапивинский муниципальный округ,муниципальный округ,Кемеровская область,454.047,0.0,50.0,0.0,294.047,80.0,30.0,0.0,11.01,0.0,64.76,17.62,6.61,watershed,64.76
2021,adm_2021_151,Омский муниципальный район,муниципальный район,Омская область,720.827,0.0,260.827,0.0,260.0,200.0,0.0,0.0,36.18,0.0,36.07,27.75,0.0,river,36.18
2021,adm_2021_152,Тогучинский муниципальный район,муниципальный район,Новосибирская область,447.23,0.0,80.0,0.0,167.23,200.0,0.0,0.0,17.89,0.0,37.39,44.72,0.0,inherited,44.72
2021,adm_2021_153,Коченевский муниципальный район,муниципальный район,Новосибирская область,395.199,0.0,70.0,0.0,110.0,215.199,0.0,0.0,17.71,0.0,27.83,54.45,0.0,inherited,54.45
2021,adm_2021_154,Курган,городской округ,Курганская область,125.767,0.0,20.0,0.0,0.0,0.0,105.767,0.0,15.9,0.0,0.0,0.0,84.1,unexplained,84.1
2021,adm_2021_155,Кемеровский,городской округ,Кемеровская область,196.135,0.0,40.0,0.0,0.0,156.135,0.0,0.0,20.39,0.0,0.0,79.61,0.0,inherited,79.61
2021,adm_2021_156,Татарский муниципальный район,муниципальный район,Новосибирская область,429.321,0.0,99.321,0.0,130.0,200.0,0.0,0.0,23.13,0.0,30.28,46.59,0.0,inherited,46.59
2021,adm_2021_157,Макушинский муниципальный район,муниципальный район,Курганская область,326.675,0.0,0.0,40.0,60.0,0.0,226.675,0.0,0.0,12.24,18.37,0.0,69.39,unexplained,69.39
2021,adm_2021_158,Любинский муниципальный район,муниципальный район,Омская область,325.574,0.0,43.484,0.0,130.0,152.091,0.0,0.0,13.36,0.0,39.93,46.71,0.0,inherited,46.71
2021,adm_2021_159,Мошковский муниципальный район,муниципальный район,Новосибирская область,287.268,0.0,100.0,0.0,80.0,107.268,0.0,0.0,34.81,0.0,27.85,37.34,0.0,inherited,37.34
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,Алтайский край,481.712,0.0,56.908,0.0,154.804,270.0,0.0,0.0,11.81,0.0,32.14,56.05,0.0,inherited,56.05
2021,adm_2021_160,Чановский муниципальный район,муниципальный район,Новосибирская область,435.952,0.0,50.0,50.0,165.952,170.0,0.0,0.0,11.47,11.47,38.07,39.0,0.0,inherited,39.0
2021,adm_2021_161,Лебяжьевский муниципальный район,муниципальный район,Курганская область,309.129,0.0,0.0,60.0,129.129,0.0,120.0,0.0,0.0,19.41,41.77,0.0,38.82,watershed,41.77
2021,adm_2021_162,Каргатский муниципальный район,муниципальный район,Новосибирская область,510.326,0.0,60.0,30.0,180.0,240.326,0.0,0.0,11.76,5.88,35.27,47.09,0.0,inherited,47.09
2021,adm_2021_163,Топкинский муниципальный округ,муниципальный округ,Кемеровская область,317.176,0.0,90.0,0.0,50.0,70.0,107.176,0.0,28.38,0.0,15.76,22.07,33.79,unexplained,33.79
2021,adm_2021_164,Юргамышский муниципальный район,муниципальный район,Курганская область,294.781,0.0,60.0,0.0,164.781,0.0,70.0,0.0,20.35,0.0,55.9,0.0,23.75,watershed,55.9
2021,adm_2021_165,Частоозерский муниципальный район,муниципальный район,Курганская область,214.504,0.0,0.0,90.0,30.0,64.504,30.0,0.0,0.0,41.96,13.99,30.07,13.99,lake,41.96
2021,adm_2021_166,Березовский,городской округ,Кемеровская область,70.09,0.0,0.0,0.0,50.0,20.09,0.0,0.0,0.0,0.0,71.34,28.66,0.0,watershed,71.34
2021,adm_2021_167,Горьковский муниципальный район,муниципальный район,Омская область,312.913,0.0,102.913,0.0,100.0,110.0,0.0,0.0,32.89,0.0,31.96,35.15,0.0,inherited,35.15
2021,adm_2021_168,Юргинский,городской округ,Кемеровская область,52.422,0.0,22.422,0.0,0.0,0.0,30.0,0.0,42.77,0.0,0.0,0.0,57.23,unexplained,57.23
2021,adm_2021_169,Кетовский муниципальный район,муниципальный район,Курганская область,464.0,0.0,80.0,0.0,110.0,0.0,274.0,0.0,17.24,0.0,23.71,0.0,59.05,unexplained,59.05
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,Алтайский край,310.242,0.0,40.0,0.0,160.242,110.0,0.0,0.0,12.89,0.0,51.65,35.46,0.0,watershed,51.65
2021,adm_2021_170,Шумихинский муниципальный район,муниципальный район,Курганская область,361.799,0.0,0.0,0.0,241.799,0.0,120.0,0.0,0.0,0.0,66.83,0.0,33.17,watershed,66.83
2021,adm_2021_171,Щучанский муниципальный район,муниципальный район,Курганская область,405.839,0.0,30.0,0.0,235.839,50.0,90.0,0.0,7.39,0.0,58.11,12.32,22.18,watershed,58.11
2021,adm_2021_172,Мишкинский муниципальный район,муниципальный район,Курганская область,370.223,0.0,20.0,0.0,220.223,0.0,130.0,0.0,5.4,0.0,59.48,0.0,35.11,watershed,59.48
2021,adm_2021_173,Кемеровский муниципальный округ,муниципальный округ,Кемеровская область,621.406,0.0,140.0,0.0,150.0,321.406,10.0,0.0,22.53,0.0,24.14,51.72,1.61,inherited,51.72
2021,adm_2021_174,Казанский муниципальный район,муниципальный район,Тюменская область,320.374,0.0,40.0,0.0,210.374,70.0,0.0,0.0,12.49,0.0,65.67,21.85,0.0,watershed,65.67
2021,adm_2021_176,Называевский муниципальный район,муниципальный район,Омская область,456.337,0.0,0.0,0.0,246.337,210.0,0.0,0.0,0.0,0.0,53.98,46.02,0.0,watershed,53.98
2021,adm_2021_177,Чулымский муниципальный район,муниципальный район,Новосибирская область,572.886,0.0,120.0,0.0,152.886,300.0,0.0,0.0,20.95,0.0,26.69,52.37,0.0,inherited,52.37
2021,adm_2021_178,Сладковский муниципальный район,муниципальный район,Тюменская область,345.183,0.0,0.0,0.0,190.0,155.183,0.0,0.0,0.0,0.0,55.04,44.96,0.0,watershed,55.04
2021,adm_2021_179,Тисульский муниципальный район,муниципальный район,Кемеровская область,594.226,0.0,130.0,0.0,434.226,0.0,30.0,0.0,21.88,0.0,73.07,0.0,5.05,watershed,73.07
2021,adm_2021_18,город Горно-Алтайск,городской округ,Республика Алтай,47.73,0.0,0.0,0.0,0.0,47.73,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
2021,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,Омская область,374.03,0.0,64.03,0.0,150.0,160.0,0.0,0.0,17.12,0.0,40.1,42.78,0.0,inherited,42.78
2021,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,Курганская область,290.294,0.0,0.0,20.0,120.0,70.294,80.0,0.0,0.0,6.89,41.34,24.21,27.56,watershed,41.34
2021,adm_2021_183,Болотнинский муниципальный район,муниципальный район,Новосибирская область,314.554,0.0,60.0,0.0,100.0,154.554,0.0,0.0,19.07,0.0,31.79,49.13,0.0,inherited,49.13
2021,adm_2021_184,Варгашинский муниципальный район,муниципальный район,Курганская область,407.685,0.0,0.0,20.0,187.685,0.0,200.0,0.0,0.0,4.91,46.04,0.0,49.06,unexplained,49.06
2021,adm_2021_185,Бердюжский муниципальный район,муниципальный район,Тюменская область,284.892,0.0,0.0,20.0,184.892,80.0,0.0,0.0,0.0,7.02,64.9,28.08,0.0,watershed,64.9
2021,adm_2021_186,Саргатский муниципальный район,муниципальный район,Омская область,332.968,0.0,100.0,0.0,92.968,140.0,0.0,0.0,30.03,0.0,27.92,42.05,0.0,inherited,42.05
2021,adm_2021_187,город Ишим,городской округ,Тюменская область,51.379,0.0,40.0,0.0,11.379,0.0,0.0,0.0,77.85,0.0,22.15,0.0,0.0,river,77.85
2021,adm_2021_188,Чебулинский муниципальный округ,муниципальный округ,Кемеровская область,328.774,0.0,60.0,0.0,200.0,0.0,68.774,0.0,18.25,0.0,60.83,0.0,20.92,watershed,60.83
2021,adm_2021_189,Юргинский муниципальный округ,муниципальный округ,Кемеровская область,387.893,0.0,110.0,0.0,70.0,127.893,80.0,0.0,28.36,0.0,18.05,32.97,20.62,inherited,32.97
2021,adm_2021_19,город Белокуриха,городской округ,Алтайский край,64.824,0.0,0.0,0.0,0.0,64.824,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
