year;unit_id;name;unit_type;admin_parent;admin_intermediate;admin_superparent;nb_total_boundary_km;nb_coast_km;nb_coast_pct;nb_river_km;nb_river_pct;nb_lake_km;nb_lake_pct;nb_watershed_flowing_km;nb_watershed_flowing_pct;nb_watershed_endo_km;nb_watershed_endo_pct;nb_watershed_km;nb_watershed_pct;nb_wetland_km;nb_wetland_pct;nb_wetland_data_available;nb_unexplained_physical_km;nb_unexplained_physical_pct;nb_unexplained_km;nb_unexplained_pct;nb_match_2021_km;nb_match_2021_pct;nb_match_mo_km;nb_match_mo_pct;nb_admin_memory_km;nb_admin_memory_pct;nb_rail_km;nb_rail_pct;nb_admin_infra_union_km;nb_admin_infra_union_pct;nb_geometric_candidate_km;nb_geometric_candidate_pct;nb_rectilinear_candidate_km;nb_rectilinear_candidate_pct;nb_dominant_physical_origin;nb_dominant_physical_origin_label;nb_dominant_physical_origin_pct;nb_dominant_origin;nb_dominant_origin_label;nb_dominant_origin_pct;nb_method_version;nb_method_note
1970;adm_1970_193;г. Рубцовск;горсовет;Алтайский край;Алтайский край;Алтайский край;10.837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.837;100.0;10.837;100.0;8.128;75.0;8.128;75.0;8.128;75.0;5.419;50.0;10.837;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_194;г. Горно-Алтайск;горсовет;Республика Алтай;Республика Алтай;Алтайский край;9.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;9.87;100.0;9.87;100.0;9.87;100.0;9.87;100.0;9.87;100.0;0.0;0.0;9.87;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_195;г. Бийск;горсовет;Алтайский край;Алтайский край;Алтайский край;8.41;0.0;0.0;8.41;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;2.803;33.33;2.803;33.33;2.803;33.33;5.607;66.67;8.41;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_196;г. Славгород;горсовет;Алтайский край;Алтайский край;Алтайский край;10.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.154;100.0;10.154;100.0;0.0;0.0;0.0;0.0;0.0;0.0;7.615;75.0;7.615;75.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_197;г. Новоалтайск;горсовет;Алтайский край;Алтайский край;Алтайский край;12.248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;12.248;100.0;12.248;100.0;12.248;100.0;12.248;100.0;12.248;100.0;6.124;50.0;12.248;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_198;г. Камень-на-Оби;горсовет;Алтайский край;Алтайский край;Алтайский край;4.748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;4.748;100.0;4.748;100.0;0.0;0.0;4.748;100.0;4.748;100.0;4.748;100.0;4.748;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_199;г. Киселевск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;7.993;0.0;0.0;0.0;0.0;0.0;0.0;7.993;100.0;0.0;0.0;7.993;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.329;66.67;5.329;66.67;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_2;Усть-Коксинский;район;Республика Алтай;Республика Алтай;Алтайский край;597.594;0.0;0.0;50.001;8.37;0.0;0.0;437.593;73.23;0.0;0.0;437.593;73.23;;;False;110.0;18.41;110.0;18.41;536.74;89.82;555.242;92.91;555.242;92.91;0.0;0.0;555.242;92.91;20.001;3.35;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;73.23;watershed_flowing;водораздел сточных бассейнов;73.23;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_20;Поспелихинский;район;Алтайский край;Алтайский край;Алтайский край;298.163;0.0;0.0;50.0;16.77;0.0;0.0;79.979;26.82;0.0;0.0;79.979;26.82;;;False;168.183;56.41;168.183;56.41;298.163;100.0;298.163;100.0;298.163;100.0;3.334;1.12;298.163;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;56.41;unexplained_physical;не объяснено природными рубежами;56.41;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_200;г. Прокопьевск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;8.798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;8.798;100.0;8.798;100.0;0.0;0.0;8.798;100.0;8.798;100.0;8.798;100.0;8.798;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_201;г. Гурьевск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;5.104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;5.104;100.0;5.104;100.0;0.0;0.0;5.104;100.0;5.104;100.0;5.104;100.0;5.104;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_202;г. Белово;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;8.585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;8.585;100.0;8.585;100.0;5.723;66.67;0.0;0.0;5.723;66.67;2.862;33.33;8.585;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_203;г. Осинники;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;6.224;0.0;0.0;6.224;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;6.224;100.0;0.0;0.0;6.224;100.0;6.224;100.0;6.224;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_204;г. Таштагол;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;14.441;0.0;0.0;14.441;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;10.831;75.0;10.831;75.0;10.831;75.0;14.441;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_205;г. Междуреченск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;14.734;0.0;0.0;14.734;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.367;50.0;7.367;50.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_206;г. Мыски;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;16.268;0.0;0.0;16.268;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;3.254;20.0;0.0;0.0;3.254;20.0;3.254;20.0;3.254;20.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_207;г. Новокузнецк;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;25.044;0.0;0.0;25.044;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;7.155;28.57;25.044;100.0;25.044;100.0;14.311;57.14;25.044;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_208;г. Бердск;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;6.386;0.0;0.0;6.386;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;6.386;100.0;6.386;100.0;6.386;100.0;6.386;100.0;6.386;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_209;г. Искитим;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;13.551;0.0;0.0;3.551;26.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.0;73.8;10.0;73.8;13.551;100.0;13.551;100.0;13.551;100.0;7.368;54.37;13.551;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;73.8;unexplained_physical;не объяснено природными рубежами;73.8;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_21;Усть-Калманский;район;Алтайский край;Алтайский край;Алтайский край;340.307;0.0;0.0;40.001;11.75;0.0;0.0;180.331;52.99;0.0;0.0;180.331;52.99;;;False;119.975;35.25;119.975;35.25;245.936;72.27;288.559;84.79;293.003;86.1;0.0;0.0;293.003;86.1;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;52.99;watershed_flowing;водораздел сточных бассейнов;52.99;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_210;г. Исилькуль;горсовет;Омская область;Омская область;Омская область;6.063;0.0;0.0;0.0;0.0;0.0;0.0;6.063;100.0;0.0;0.0;6.063;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;6.063;100.0;6.063;100.0;6.063;100.0;6.063;100.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_211;г. Калачинск;горсовет;Омская область;Омская область;Омская область;7.307;0.0;0.0;7.307;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;7.307;100.0;7.307;100.0;2.436;33.33;7.307;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_212;г. Барабинск;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;5.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;5.63;100.0;5.63;100.0;0.0;0.0;0.0;0.0;0.0;0.0;5.63;100.0;5.63;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_213;г. Омск;горсовет;Омская область;Омская область;Омская область;12.653;0.0;0.0;12.653;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;9.49;75.0;9.49;75.0;0.0;0.0;9.49;75.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_214;г. Новосибирск;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;13.955;0.0;0.0;0.0;0.0;0.0;0.0;13.955;100.0;0.0;0.0;13.955;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;13.955;100.0;13.955;100.0;10.466;75.0;13.955;100.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_215;г. Татарск;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;10.594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.594;100.0;10.594;100.0;0.0;0.0;5.0;47.2;5.0;47.2;7.698;72.67;7.698;72.67;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_216;г. Топки;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;10.439;0.0;0.0;0.0;0.0;0.0;0.0;10.439;100.0;0.0;0.0;10.439;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.829;75.0;7.829;75.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_217;г. Березовский;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;10.583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.583;100.0;10.583;100.0;7.938;75.0;7.938;75.0;7.938;75.0;7.938;75.0;7.938;75.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_218;г. Кемерово;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;17.821;0.0;0.0;7.82;43.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;10.001;56.12;10.001;56.12;0.0;0.0;17.821;100.0;17.821;100.0;7.607;42.69;17.821;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;56.12;unexplained_physical;не объяснено природными рубежами;56.12;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_219;г. Куйбышев;горсовет;Новосибирская область;Новосибирская область;Новосибирская область;4.123;0.0;0.0;4.123;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;2.749;66.67;2.749;66.67;0.0;0.0;2.749;66.67;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_22;Петропавловский;район;Алтайский край;Алтайский край;Алтайский край;205.53;0.0;0.0;20.0;9.73;0.0;0.0;95.528;46.48;0.0;0.0;95.528;46.48;;;False;90.002;43.79;90.002;43.79;168.396;81.93;193.744;94.27;193.744;94.27;0.0;0.0;193.744;94.27;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;46.48;watershed_flowing;водораздел сточных бассейнов;46.48;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_220;г. Ишим;горсовет;Тюменская область;Тюменская область;Тюменская область;3.224;0.0;0.0;0.0;0.0;0.0;0.0;3.224;100.0;0.0;0.0;3.224;100.0;;;False;0.0;0.0;0.0;0.0;3.224;100.0;3.224;100.0;3.224;100.0;0.0;0.0;3.224;100.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_221;г. Мариинск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;8.489;0.0;0.0;8.489;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.489;100.0;8.489;100.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_222;Ялуторовский;горсовет;Тюменская область;Тюменская область;Тюменская область;6.159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;6.159;100.0;6.159;100.0;6.159;100.0;6.159;100.0;6.159;100.0;0.0;0.0;6.159;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_223;г. Томск;горсовет;Томская область;Томская область;Томская область;14.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;14.27;100.0;14.27;100.0;7.135;50.0;14.27;100.0;14.27;100.0;7.135;50.0;14.27;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_224;г. Тюмень;горсовет;Тюменская область;Тюменская область;Тюменская область;11.418;0.0;0.0;1.425;12.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;9.993;87.52;9.993;87.52;0.0;0.0;11.418;100.0;11.418;100.0;8.087;70.83;11.418;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;87.52;unexplained_physical;не объяснено природными рубежами;87.52;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_225;г. Тара;горсовет;Омская область;Омская область;Омская область;7.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;7.715;100.0;7.715;100.0;5.144;66.67;7.715;100.0;7.715;100.0;0.0;0.0;7.715;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_226;г. Колпашево;горсовет;Томская область;Томская область;Томская область;6.328;0.0;0.0;6.328;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_227;г. Сургут;горсовет;ХМАО;ХМАО;Тюменская область;16.752;0.0;0.0;16.752;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;6.701;40.0;0.0;0.0;6.701;40.0;0.0;0.0;6.701;40.0;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_228;г. Салехард;горсовет;ЯНАО;ЯНАО;Тюменская область;39.653;0.0;0.0;39.653;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;17.624;44.44;0.0;0.0;17.624;44.44;0.0;0.0;17.624;44.44;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_229;г. Тайга;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;9.255;0.0;0.0;0.0;0.0;0.0;0.0;9.255;100.0;0.0;0.0;9.255;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.255;100.0;9.255;100.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_23;Волчихинский;район;Алтайский край;Алтайский край;Алтайский край;324.53;0.0;0.0;0.0;0.0;0.0;0.0;119.997;36.98;0.0;0.0;119.997;36.98;;;False;204.532;63.02;204.532;63.02;324.53;100.0;324.53;100.0;324.53;100.0;0.0;0.0;324.53;100.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;63.02;unexplained_physical;не объяснено природными рубежами;63.02;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_230;г. Анжеро-Судженск;горсовет;Кемеровская область;Кемеровская область;Кемеровская область;10.9;0.0;0.0;0.0;0.0;0.0;0.0;10.9;100.0;0.0;0.0;10.9;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.45;50.0;5.45;50.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_231;Ижморский;район;Кемеровская область;Кемеровская область;Кемеровская область;383.537;0.0;0.0;49.965;13.03;0.0;0.0;139.93;36.48;0.0;0.0;139.93;36.48;;;False;193.642;50.49;193.642;50.49;365.312;95.25;123.044;32.08;365.312;95.25;23.836;6.21;365.312;95.25;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;50.49;unexplained_physical;не объяснено природными рубежами;50.49;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_232;Чебулинский;район;Кемеровская область;Кемеровская область;Кемеровская область;289.641;0.0;0.0;80.0;27.62;0.0;0.0;139.993;48.33;0.0;0.0;139.993;48.33;;;False;69.649;24.05;69.649;24.05;224.133;77.38;41.683;14.39;224.133;77.38;0.0;0.0;224.133;77.38;10.0;3.45;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;48.33;watershed_flowing;водораздел сточных бассейнов;48.33;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_233;Крапивинский;район;Кемеровская область;Кемеровская область;Кемеровская область;373.013;0.0;0.0;59.97;16.08;0.0;0.0;153.043;41.03;0.0;0.0;153.043;41.03;;;False;160.001;42.89;160.001;42.89;248.772;66.69;123.947;33.23;253.318;67.91;0.0;0.0;253.318;67.91;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;42.89;unexplained_physical;не объяснено природными рубежами;42.89;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_234;г. Нефтеюганск;горсовет;ХМАО;ХМАО;Тюменская область;22.134;0.0;0.0;22.134;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;0.0;0.0;0.0;0.0;3.689;16.67;3.689;16.67;7.378;33.33;0.0;0.0;7.378;33.33;0.0;0.0;0.0;0.0;river;река;100.0;river;река;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1970;adm_1970_235;г. Ханты-Мансийск;горсовет;ХМАО;ХМАО;Тюменская область;3.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;3.78;100.0;3.78;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;100.0;unexplained_physical;не объяснено природными рубежами;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
