year,source_id,source_name,source_parent,target_id,target_name,target_parent,boundary_km,relation
1989,adm_1989_2,Усть-Коксинский муниципальный район,Республика Алтай,adm_1989_4,Онгудайский муниципальный район,Республика Алтай,166.221,same_parent
1989,adm_1989_2,Усть-Коксинский муниципальный район,Республика Алтай,adm_1989_6,Усть-Канский муниципальный район,Республика Алтай,130.485,same_parent
1989,adm_1989_20,Алтайский муниципальный район,Алтайский край,adm_1989_29,Смоленский муниципальный район,Алтайский край,78.378,same_parent
1989,adm_1989_20,Алтайский муниципальный район,Алтайский край,adm_1989_28,Советский муниципальный район,Алтайский край,63.241,same_parent
1989,adm_1989_200+adm_1989_236,Кондинский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,Ханты-Мансийский автономный округ,466.48,same_parent
1989,adm_1989_200+adm_1989_236,Кондинский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_201,Советский муниципальный район,Ханты-Мансийский автономный округ,175.87,same_parent
1989,adm_1989_200+adm_1989_236,Кондинский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Ханты-Мансийский автономный округ,20.167,same_parent
1989,adm_1989_201,Советский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Ханты-Мансийский автономный округ,188.085,same_parent
1989,adm_1989_201,Советский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_207,Березовский муниципальный район,Ханты-Мансийский автономный округ,331.238,same_parent
1989,adm_1989_202+adm_1989_227+adm_1989_228+adm_1989_229+adm_1989_230,Нижневартовский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_209,Красноселькупский муниципальный район,Ямало-Ненецкий автономный округ,285.243,same_superparent
1989,adm_1989_202+adm_1989_227+adm_1989_228+adm_1989_229+adm_1989_230,Нижневартовский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Ханты-Мансийский автономный округ,642.618,same_parent
1989,adm_1989_202+adm_1989_227+adm_1989_228+adm_1989_229+adm_1989_230,Нижневартовский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Ямало-Ненецкий автономный округ,294.467,same_superparent
1989,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Ханты-Мансийский автономный округ,295.761,same_parent
1989,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,228.28,same_parent
1989,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Ханты-Мансийский автономный округ,284.677,same_parent
1989,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,48.657,same_parent
1989,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Ямало-Ненецкий автономный округ,209.523,same_superparent
1989,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,82.51,same_superparent
1989,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,171.662,same_parent
1989,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_207,Березовский муниципальный район,Ханты-Мансийский автономный округ,200.421,same_parent
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_207,Березовский муниципальный район,Ханты-Мансийский автономный округ,203.849,same_parent
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_208,Шурышкарский муниципальный район,Ямало-Ненецкий автономный округ,277.31,same_superparent
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_diss_4077416,Приуральский муниципальный район,Ямало-Ненецкий автономный округ,81.486,same_superparent
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,178.07,same_superparent
1989,adm_1989_207,Березовский муниципальный район,Ханты-Мансийский автономный округ,adm_1989_208,Шурышкарский муниципальный район,Ямало-Ненецкий автономный округ,363.066,same_superparent
1989,adm_1989_208,Шурышкарский муниципальный район,Ямало-Ненецкий автономный округ,adm_1989_diss_4077416,Приуральский муниципальный район,Ямало-Ненецкий автономный округ,452.389,same_parent
1989,adm_1989_209,Красноселькупский муниципальный район,Ямало-Ненецкий автономный округ,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Ямало-Ненецкий автономный округ,603.495,same_parent
1989,adm_1989_209,Красноселькупский муниципальный район,Ямало-Ненецкий автономный округ,adm_1989_diss_1230642,Муниципальный округ Тазовский район,Ямало-Ненецкий автономный округ,226.096,same_parent
1989,adm_1989_21,Чойский муниципальный район,Республика Алтай,adm_1989_4,Онгудайский муниципальный район,Республика Алтай,46.827,same_parent
1989,adm_1989_21,Чойский муниципальный район,Республика Алтай,adm_1989_8,Улаганский муниципальный район,Республика Алтай,6.083,same_parent
1989,adm_1989_21,Чойский муниципальный район,Республика Алтай,adm_1989_35,Турочакский муниципальный район,Республика Алтай,147.348,same_parent
1989,adm_1989_21,Чойский муниципальный район,Республика Алтай,adm_1989_33,Красногорский муниципальный район,Алтайский край,51.366,same_superparent
1989,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Ямало-Ненецкий автономный округ,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,694.177,same_parent
1989,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,Ямало-Ненецкий автономный округ,adm_1989_diss_1230642,Муниципальный округ Тазовский район,Ямало-Ненецкий автономный округ,218.987,same_parent
1989,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,adm_1989_diss_4077416,Приуральский муниципальный район,Ямало-Ненецкий автономный округ,359.327,same_parent
1989,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,adm_1989_diss_1230642,Муниципальный округ Тазовский район,Ямало-Ненецкий автономный округ,277.649,same_parent
1989,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,Ямало-Ненецкий автономный округ,adm_1989_diss_7017130,Ямальский муниципальный район,Ямало-Ненецкий автономный округ,14.154,same_parent
1989,adm_1989_22,Михайловский муниципальный район,Алтайский край,adm_1989_26,Волчихинский муниципальный район,Алтайский край,64.155,same_parent
1989,adm_1989_22,Михайловский муниципальный район,Алтайский край,adm_1989_30,Ключевский муниципальный район,Алтайский край,94.497,same_parent
1989,adm_1989_23,Поспелихинский муниципальный район,Алтайский край,adm_1989_27,Новичихинский муниципальный район,Алтайский край,71.868,same_parent
1989,adm_1989_23,Поспелихинский муниципальный район,Алтайский край,adm_1989_34,Шипуновский муниципальный район,Алтайский край,88.923,same_parent
1989,adm_1989_23,Поспелихинский муниципальный район,Алтайский край,adm_1989_241+adm_1989_7,Змеиногорский муниципальный район,Алтайский край,6.228,same_parent
1989,adm_1989_24,Усть-Калманский муниципальный район,Алтайский край,adm_1989_25,Петропавловский муниципальный район,Алтайский край,18.003,same_parent
1989,adm_1989_24,Усть-Калманский муниципальный район,Алтайский край,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,89.361,same_parent
1989,adm_1989_24,Усть-Калманский муниципальный район,Алтайский край,adm_1989_34,Шипуновский муниципальный район,Алтайский край,55.237,same_parent
1989,adm_1989_24,Усть-Калманский муниципальный район,Алтайский край,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,34.146,same_parent
1989,adm_1989_240+adm_1989_53,Таштагольский муниципальный район,Кемеровская область,adm_1989_35,Турочакский муниципальный район,Республика Алтай,162.642,cross_parent
1989,adm_1989_240+adm_1989_53,Таштагольский муниципальный район,Кемеровская область,adm_1989_46,Солтонский муниципальный район,Алтайский край,51.021,cross_parent
1989,adm_1989_240+adm_1989_53,Таштагольский муниципальный район,Кемеровская область,adm_1989_242,Осинниковский район,Кемеровская область,188.154,same_parent
1989,adm_1989_240+adm_1989_53,Таштагольский муниципальный район,Кемеровская область,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,70.95,same_parent
1989,adm_1989_241+adm_1989_7,Змеиногорский муниципальный район,Алтайский край,adm_1989_3,Третьяковский муниципальный район,Алтайский край,106.48,same_parent
1989,adm_1989_241+adm_1989_7,Змеиногорский муниципальный район,Алтайский край,adm_1989_5,Локтевский муниципальный район,Алтайский край,24.957,same_parent
1989,adm_1989_242,Осинниковский район,Кемеровская область,adm_1989_46,Солтонский муниципальный район,Алтайский край,33.012,cross_parent
1989,adm_1989_242,Осинниковский район,Кемеровская область,adm_1989_59,Ельцовский муниципальный район,Алтайский край,75.361,cross_parent
1989,adm_1989_242,Осинниковский район,Кемеровская область,adm_1989_64,Осинниковский,Кемеровская область,86.861,same_parent
1989,adm_1989_242,Осинниковский район,Кемеровская область,adm_1989_70,Мысковский,Кемеровская область,97.451,same_parent
1989,adm_1989_242,Осинниковский район,Кемеровская область,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,117.943,same_parent
1989,adm_1989_244+adm_1989_54,город Славгород,Алтайский край,adm_1989_44,Табунский муниципальный район,Алтайский край,115.973,same_parent
1989,adm_1989_244+adm_1989_54,город Славгород,Алтайский край,adm_1989_56,Благовещенский муниципальный район,Алтайский край,50.401,same_parent
1989,adm_1989_244+adm_1989_54,город Славгород,Алтайский край,adm_1989_63,Бурлинский муниципальный район,Алтайский край,117.387,same_parent
1989,adm_1989_244+adm_1989_54,город Славгород,Алтайский край,adm_1989_69,Хабарский муниципальный район,Алтайский край,98.301,same_parent
1989,adm_1989_245+adm_1989_261,Новосибирский муниципальный район,Новосибирская область,adm_1989_98,Ордынский муниципальный район,Новосибирская область,34.075,same_parent
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,18.251,same_parent
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,adm_1989_34,Шипуновский муниципальный район,Алтайский край,114.904,same_parent
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,10.168,same_parent
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,18.759,same_parent
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,Алтайский край,adm_1989_43,Топчихинский муниципальный район,Алтайский край,111.502,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,61.759,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_62,Баевский муниципальный район,Алтайский край,57.152,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_66,Шелаболихинский муниципальный район,Алтайский край,56.194,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_76,Панкрушихинский муниципальный район,Алтайский край,36.011,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_87,Сузунский муниципальный район,Новосибирская область,66.454,cross_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_81,Крутихинский муниципальный район,Алтайский край,85.444,same_parent
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,Алтайский край,adm_1989_98,Ордынский муниципальный район,Новосибирская область,40.364,cross_parent
1989,adm_1989_25,Петропавловский муниципальный район,Алтайский край,adm_1989_29,Смоленский муниципальный район,Алтайский край,13.394,same_parent
1989,adm_1989_25,Петропавловский муниципальный район,Алтайский край,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,72.517,same_parent
1989,adm_1989_25,Петропавловский муниципальный район,Алтайский край,adm_1989_31,Быстроистокский муниципальный район,Алтайский край,72.457,same_parent
1989,adm_1989_26,Волчихинский муниципальный район,Алтайский край,adm_1989_27,Новичихинский муниципальный район,Алтайский край,38.918,same_parent
1989,adm_1989_26,Волчихинский муниципальный район,Алтайский край,adm_1989_40,Родинский муниципальный район,Алтайский край,83.638,same_parent
1989,adm_1989_26,Волчихинский муниципальный район,Алтайский край,adm_1989_39,Романовский муниципальный район,Алтайский край,27.644,same_parent
1989,adm_1989_26,Волчихинский муниципальный район,Алтайский край,adm_1989_30,Ключевский муниципальный район,Алтайский край,13.604,same_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_79,Заринский муниципальный район,Алтайский край,40.125,cross_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_86,Залесовский муниципальный район,Алтайский край,33.153,cross_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_99,Маслянинский муниципальный район,Новосибирская область,22.299,cross_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_94,Беловский муниципальный район,Кемеровская область,49.841,same_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_89,Беловский,Кемеровская область,14.469,same_parent
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,Кемеровская область,adm_1989_97,Ленинск-Кузнецкий,Кемеровская область,13.091,same_parent
1989,adm_1989_268,Междуреченский,Кемеровская область,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,14.805,same_parent
1989,adm_1989_27,Новичихинский муниципальный район,Алтайский край,adm_1989_34,Шипуновский муниципальный район,Алтайский край,38.565,same_parent
1989,adm_1989_27,Новичихинский муниципальный район,Алтайский край,adm_1989_39,Романовский муниципальный район,Алтайский край,14.602,same_parent
1989,adm_1989_27,Новичихинский муниципальный район,Алтайский край,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,25.588,same_parent
1989,adm_1989_28,Советский муниципальный район,Алтайский край,adm_1989_33,Красногорский муниципальный район,Алтайский край,36.244,same_parent
1989,adm_1989_28,Советский муниципальный район,Алтайский край,adm_1989_29,Смоленский муниципальный район,Алтайский край,58.705,same_parent
1989,adm_1989_28,Советский муниципальный район,Алтайский край,adm_1989_41,Бийский муниципальный район,Алтайский край,42.79,same_parent
1989,adm_1989_29,Смоленский муниципальный район,Алтайский край,adm_1989_31,Быстроистокский муниципальный район,Алтайский край,66.523,same_parent
1989,adm_1989_29,Смоленский муниципальный район,Алтайский край,adm_1989_32,Бийский горсовет,Алтайский край,1.257,same_parent
1989,adm_1989_29,Смоленский муниципальный район,Алтайский край,adm_1989_41,Бийский муниципальный район,Алтайский край,15.491,same_parent
1989,adm_1989_29,Смоленский муниципальный район,Алтайский край,adm_1989_42,Зональный муниципальный район,Алтайский край,24.357,same_parent
1989,adm_1989_3,Третьяковский муниципальный район,Алтайский край,adm_1989_5,Локтевский муниципальный район,Алтайский край,55.919,same_parent
1989,adm_1989_30,Ключевский муниципальный район,Алтайский край,adm_1989_40,Родинский муниципальный район,Алтайский край,64.9,same_parent
1989,adm_1989_30,Ключевский муниципальный район,Алтайский край,adm_1989_38,Кулундинский муниципальный район,Алтайский край,78.959,same_parent
1989,adm_1989_31,Быстроистокский муниципальный район,Алтайский край,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,6.119,same_parent
1989,adm_1989_31,Быстроистокский муниципальный район,Алтайский край,adm_1989_42,Зональный муниципальный район,Алтайский край,46.696,same_parent
1989,adm_1989_31,Быстроистокский муниципальный район,Алтайский край,adm_1989_48,Троицкий муниципальный район,Алтайский край,38.549,same_parent
1989,adm_1989_32,Бийский горсовет,Алтайский край,adm_1989_41,Бийский муниципальный район,Алтайский край,41.1,same_parent
1989,adm_1989_32,Бийский горсовет,Алтайский край,adm_1989_42,Зональный муниципальный район,Алтайский край,35.944,same_parent
1989,adm_1989_33,Красногорский муниципальный район,Алтайский край,adm_1989_35,Турочакский муниципальный район,Республика Алтай,65.105,same_superparent
1989,adm_1989_33,Красногорский муниципальный район,Алтайский край,adm_1989_46,Солтонский муниципальный район,Алтайский край,59.192,same_parent
1989,adm_1989_33,Красногорский муниципальный район,Алтайский край,adm_1989_41,Бийский муниципальный район,Алтайский край,53.041,same_parent
1989,adm_1989_34,Шипуновский муниципальный район,Алтайский край,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,43.916,same_parent
1989,adm_1989_35,Турочакский муниципальный район,Республика Алтай,adm_1989_8,Улаганский муниципальный район,Республика Алтай,107.463,same_parent
1989,adm_1989_35,Турочакский муниципальный район,Республика Алтай,adm_1989_46,Солтонский муниципальный район,Алтайский край,51.618,same_superparent
1989,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,adm_1989_43,Топчихинский муниципальный район,Алтайский край,79.936,same_parent
1989,adm_1989_36,Усть-Пристанский муниципальный район,Алтайский край,adm_1989_48,Троицкий муниципальный район,Алтайский край,27.961,same_parent
1989,adm_1989_38,Кулундинский муниципальный район,Алтайский край,adm_1989_40,Родинский муниципальный район,Алтайский край,5.449,same_parent
1989,adm_1989_38,Кулундинский муниципальный район,Алтайский край,adm_1989_44,Табунский муниципальный район,Алтайский край,86.877,same_parent
1989,adm_1989_38,Кулундинский муниципальный район,Алтайский край,adm_1989_56,Благовещенский муниципальный район,Алтайский край,35.31,same_parent
1989,adm_1989_39,Романовский муниципальный район,Алтайский край,adm_1989_40,Родинский муниципальный район,Алтайский край,38.056,same_parent
1989,adm_1989_39,Романовский муниципальный район,Алтайский край,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,64.941,same_parent
1989,adm_1989_39,Романовский муниципальный район,Алтайский край,adm_1989_47,Завьяловский муниципальный район,Алтайский край,81.835,same_parent
1989,adm_1989_4,Онгудайский муниципальный район,Республика Алтай,adm_1989_8,Улаганский муниципальный район,Республика Алтай,117.633,same_parent
1989,adm_1989_4,Онгудайский муниципальный район,Республика Алтай,adm_1989_6,Усть-Канский муниципальный район,Республика Алтай,59.15,same_parent
1989,adm_1989_40,Родинский муниципальный район,Алтайский край,adm_1989_47,Завьяловский муниципальный район,Алтайский край,52.267,same_parent
1989,adm_1989_40,Родинский муниципальный район,Алтайский край,adm_1989_56,Благовещенский муниципальный район,Алтайский край,103.467,same_parent
1989,adm_1989_41,Бийский муниципальный район,Алтайский край,adm_1989_46,Солтонский муниципальный район,Алтайский край,31.207,same_parent
1989,adm_1989_41,Бийский муниципальный район,Алтайский край,adm_1989_50,Целинный муниципальный район,Алтайский край,89.488,same_parent
1989,adm_1989_41,Бийский муниципальный район,Алтайский край,adm_1989_42,Зональный муниципальный район,Алтайский край,20.103,same_parent
1989,adm_1989_42,Зональный муниципальный район,Алтайский край,adm_1989_50,Целинный муниципальный район,Алтайский край,38.17,same_parent
1989,adm_1989_42,Зональный муниципальный район,Алтайский край,adm_1989_48,Троицкий муниципальный район,Алтайский край,92.742,same_parent
1989,adm_1989_43,Топчихинский муниципальный район,Алтайский край,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,41.026,same_parent
1989,adm_1989_43,Топчихинский муниципальный район,Алтайский край,adm_1989_48,Троицкий муниципальный район,Алтайский край,42.123,same_parent
1989,adm_1989_43,Топчихинский муниципальный район,Алтайский край,adm_1989_49,Калманский муниципальный район,Алтайский край,102.057,same_parent
1989,adm_1989_43,Топчихинский муниципальный район,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,12.545,same_parent
1989,adm_1989_43,Топчихинский муниципальный район,Алтайский край,adm_1989_60,Павловский муниципальный район,Алтайский край,15.668,same_parent
1989,adm_1989_44,Табунский муниципальный район,Алтайский край,adm_1989_56,Благовещенский муниципальный район,Алтайский край,38.931,same_parent
1989,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,adm_1989_47,Завьяловский муниципальный район,Алтайский край,30.52,same_parent
1989,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,57.667,same_parent
1989,adm_1989_45,Мамонтовский муниципальный район,Алтайский край,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,54.038,same_parent
1989,adm_1989_46,Солтонский муниципальный район,Алтайский край,adm_1989_50,Целинный муниципальный район,Алтайский край,30.275,same_parent
1989,adm_1989_46,Солтонский муниципальный район,Алтайский край,adm_1989_59,Ельцовский муниципальный район,Алтайский край,43.346,same_parent
1989,adm_1989_47,Завьяловский муниципальный район,Алтайский край,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,15.065,same_parent
1989,adm_1989_47,Завьяловский муниципальный район,Алтайский край,adm_1989_62,Баевский муниципальный район,Алтайский край,63.46,same_parent
1989,adm_1989_47,Завьяловский муниципальный район,Алтайский край,adm_1989_56,Благовещенский муниципальный район,Алтайский край,36.113,same_parent
1989,adm_1989_48,Троицкий муниципальный район,Алтайский край,adm_1989_50,Целинный муниципальный район,Алтайский край,65.988,same_parent
1989,adm_1989_48,Троицкий муниципальный район,Алтайский край,adm_1989_61,Косихинский муниципальный район,Алтайский край,56.664,same_parent
1989,adm_1989_48,Троицкий муниципальный район,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,40.271,same_parent
1989,adm_1989_48,Троицкий муниципальный район,Алтайский край,adm_1989_68,Кытмановский муниципальный район,Алтайский край,40.245,same_parent
1989,adm_1989_49,Калманский муниципальный район,Алтайский край,adm_1989_57,Барнаульский горсовет,Алтайский край,30.825,same_parent
1989,adm_1989_49,Калманский муниципальный район,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,38.82,same_parent
1989,adm_1989_49,Калманский муниципальный район,Алтайский край,adm_1989_60,Павловский муниципальный район,Алтайский край,41.376,same_parent
1989,adm_1989_50,Целинный муниципальный район,Алтайский край,adm_1989_59,Ельцовский муниципальный район,Алтайский край,82.523,same_parent
1989,adm_1989_50,Целинный муниципальный район,Алтайский край,adm_1989_65,Тогульский муниципальный район,Алтайский край,13.898,same_parent
1989,adm_1989_50,Целинный муниципальный район,Алтайский край,adm_1989_68,Кытмановский муниципальный район,Алтайский край,25.089,same_parent
1989,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,44.329,same_parent
1989,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,adm_1989_60,Павловский муниципальный район,Алтайский край,48.398,same_parent
1989,adm_1989_51,Ребрихинский муниципальный район,Алтайский край,adm_1989_66,Шелаболихинский муниципальный район,Алтайский край,42.038,same_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_59,Ельцовский муниципальный район,Алтайский край,29.897,cross_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_65,Тогульский муниципальный район,Алтайский край,14.541,cross_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_64,Осинниковский,Кемеровская область,8.659,same_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_70,Мысковский,Кемеровская область,90.706,same_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_71,Новокузнецкий,Кемеровская область,201.869,same_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_83,Прокопьевский район,Кемеровская область,150.355,same_parent
1989,adm_1989_52,Новокузнецкий муниципальный район,Кемеровская область,adm_1989_94,Беловский муниципальный район,Кемеровская область,31.062,same_parent
1989,adm_1989_55,город Новоалтайск,Алтайский край,adm_1989_57,Барнаульский горсовет,Алтайский край,9.707,same_parent
1989,adm_1989_55,город Новоалтайск,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,37.32,same_parent
1989,adm_1989_56,Благовещенский муниципальный район,Алтайский край,adm_1989_62,Баевский муниципальный район,Алтайский край,78.932,same_parent
1989,adm_1989_56,Благовещенский муниципальный район,Алтайский край,adm_1989_76,Панкрушихинский муниципальный район,Алтайский край,5.323,same_parent
1989,adm_1989_56,Благовещенский муниципальный район,Алтайский край,adm_1989_69,Хабарский муниципальный район,Алтайский край,60.34,same_parent
1989,adm_1989_57,Барнаульский горсовет,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,65.012,same_parent
1989,adm_1989_57,Барнаульский горсовет,Алтайский край,adm_1989_60,Павловский муниципальный район,Алтайский край,31.001,same_parent
1989,adm_1989_57,Барнаульский горсовет,Алтайский край,adm_1989_78,Тальменский муниципальный район,Алтайский край,19.729,same_parent
1989,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,adm_1989_62,Баевский муниципальный район,Алтайский край,51.247,same_parent
1989,adm_1989_58,Тюменцевский муниципальный район,Алтайский край,adm_1989_66,Шелаболихинский муниципальный район,Алтайский край,70.471,same_parent
1989,adm_1989_59,Ельцовский муниципальный район,Алтайский край,adm_1989_65,Тогульский муниципальный район,Алтайский край,90.055,same_parent
1989,adm_1989_60,Павловский муниципальный район,Алтайский край,adm_1989_66,Шелаболихинский муниципальный район,Алтайский край,69.244,same_parent
1989,adm_1989_60,Павловский муниципальный район,Алтайский край,adm_1989_78,Тальменский муниципальный район,Алтайский край,35.384,same_parent
1989,adm_1989_61,Косихинский муниципальный район,Алтайский край,adm_1989_73,Первомайский муниципальный район,Алтайский край,70.568,same_parent
1989,adm_1989_61,Косихинский муниципальный район,Алтайский край,adm_1989_68,Кытмановский муниципальный район,Алтайский край,61.449,same_parent
1989,adm_1989_61,Косихинский муниципальный район,Алтайский край,adm_1989_79,Заринский муниципальный район,Алтайский край,32.023,same_parent
1989,adm_1989_62,Баевский муниципальный район,Алтайский край,adm_1989_76,Панкрушихинский муниципальный район,Алтайский край,49.09,same_parent
1989,adm_1989_63,Бурлинский муниципальный район,Алтайский край,adm_1989_69,Хабарский муниципальный район,Алтайский край,54.561,same_parent
1989,adm_1989_63,Бурлинский муниципальный район,Алтайский край,adm_1989_82,Краснозерский муниципальный район,Новосибирская область,7.669,cross_parent
1989,adm_1989_65,Тогульский муниципальный район,Алтайский край,adm_1989_68,Кытмановский муниципальный район,Алтайский край,69.222,same_parent
1989,adm_1989_65,Тогульский муниципальный район,Алтайский край,adm_1989_79,Заринский муниципальный район,Алтайский край,32.737,same_parent
1989,adm_1989_65,Тогульский муниципальный район,Алтайский край,adm_1989_83,Прокопьевский район,Кемеровская область,20.346,cross_parent
