year,source_id,source_name,source_parent,target_id,target_name,target_parent,boundary_km,relation,contact_method,is_bridge
1700,adm_1700_002,Берёзовский уезд,Уездная сеть Сибири,adm_1700_012,Верхотурский уезд,Уездная сеть Сибири,52.345,same_parent,shared_boundary,False
1700,adm_1700_002,Берёзовский уезд,Уездная сеть Сибири,adm_1700_010,Пелымский уезд,Уездная сеть Сибири,407.112,same_parent,shared_boundary,False
1700,adm_1700_002,Берёзовский уезд,Уездная сеть Сибири,adm_1700_009,Сургутский уезд,Уездная сеть Сибири,780.964,same_parent,shared_boundary,False
1700,adm_1700_002,Берёзовский уезд,Уездная сеть Сибири,adm_1700_006,Тобольский уезд,Уездная сеть Сибири,94.339,same_parent,shared_boundary,False
1700,adm_1700_012,Верхотурский уезд,Уездная сеть Сибири,adm_1700_013,Тюменский уезд,Уездная сеть Сибири,264.909,same_parent,shared_boundary,False
1700,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,adm_1700_004,Илимский уезд,Уездная сеть Сибири,1117.858,same_parent,shared_boundary,False
1700,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,adm_1700_005,Иркутский уезд,Уездная сеть Сибири,214.074,same_parent,shared_boundary,False
1700,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,adm_1700_008,Кетский уезд,Уездная сеть Сибири,234.757,same_parent,shared_boundary,False
1700,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,adm_1700_016,Красноярский уезд,Уездная сеть Сибири,649.56,same_parent,shared_boundary,False
1700,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,adm_1700_017,Томский уезд,Уездная сеть Сибири,197.369,same_parent,shared_boundary,False
1700,adm_1700_005,Иркутский уезд,Уездная сеть Сибири,adm_1700_016,Красноярский уезд,Уездная сеть Сибири,156.844,same_parent,shared_boundary,False
1700,adm_1700_008,Кетский уезд,Уездная сеть Сибири,adm_1700_017,Томский уезд,Уездная сеть Сибири,30.768,same_parent,overlap_sliver_boundary,False
1700,adm_1700_016,Красноярский уезд,Уездная сеть Сибири,adm_1700_017,Томский уезд,Уездная сеть Сибири,176.451,same_parent,shared_boundary,False
1700,adm_1700_007,Нарымский уезд,Уездная сеть Сибири,adm_1700_008,Кетский уезд,Уездная сеть Сибири,251.918,same_parent,shared_boundary,False
1700,adm_1700_007,Нарымский уезд,Уездная сеть Сибири,adm_1700_009,Сургутский уезд,Уездная сеть Сибири,598.534,same_parent,shared_boundary,False
1700,adm_1700_007,Нарымский уезд,Уездная сеть Сибири,adm_1700_019,Тарский уезд,Уездная сеть Сибири,116.768,same_parent,shared_boundary,False
1700,adm_1700_007,Нарымский уезд,Уездная сеть Сибири,adm_1700_017,Томский уезд,Уездная сеть Сибири,293.337,same_parent,shared_boundary,False
1700,adm_1700_010,Пелымский уезд,Уездная сеть Сибири,adm_1700_012,Верхотурский уезд,Уездная сеть Сибири,399.31,same_parent,shared_boundary,False
1700,adm_1700_010,Пелымский уезд,Уездная сеть Сибири,adm_1700_011,Туринский уезд,Уездная сеть Сибири,196.434,same_parent,shared_boundary,False
1700,adm_1700_009,Сургутский уезд,Уездная сеть Сибири,adm_1700_019,Тарский уезд,Уездная сеть Сибири,90.571,same_parent,shared_boundary,False
1700,adm_1700_006,Тобольский уезд,Уездная сеть Сибири,adm_1700_010,Пелымский уезд,Уездная сеть Сибири,495.634,same_parent,shared_boundary,False
1700,adm_1700_006,Тобольский уезд,Уездная сеть Сибири,adm_1700_009,Сургутский уезд,Уездная сеть Сибири,511.262,same_parent,shared_boundary,False
1700,adm_1700_006,Тобольский уезд,Уездная сеть Сибири,adm_1700_019,Тарский уезд,Уездная сеть Сибири,402.301,same_parent,shared_boundary,False
1700,adm_1700_006,Тобольский уезд,Уездная сеть Сибири,adm_1700_013,Тюменский уезд,Уездная сеть Сибири,412.84,same_parent,shared_boundary,False
1700,adm_1700_017,Томский уезд,Уездная сеть Сибири,adm_1700_020,Кузнецкий уезд,Уездная сеть Сибири,389.601,same_parent,shared_boundary,True
1700,adm_1700_017,Томский уезд,Уездная сеть Сибири,adm_1700_019,Тарский уезд,Уездная сеть Сибири,80.876,same_parent,shared_boundary,False
1700,adm_1700_011,Туринский уезд,Уездная сеть Сибири,adm_1700_012,Верхотурский уезд,Уездная сеть Сибири,148.667,same_parent,shared_boundary,False
1700,adm_1700_011,Туринский уезд,Уездная сеть Сибири,adm_1700_013,Тюменский уезд,Уездная сеть Сибири,226.066,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_002,Берёзовский уезд,Уездная сеть Сибири,928.208,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_003,Енисейский уезд,Уездная сеть Сибири,1054.543,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_004,Илимский уезд,Уездная сеть Сибири,414.44,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_008,Кетский уезд,Уездная сеть Сибири,243.321,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_007,Нарымский уезд,Уездная сеть Сибири,55.546,same_parent,shared_boundary,False
1700,adm_1700_001,Туруханский уезд,Уездная сеть Сибири,adm_1700_009,Сургутский уезд,Уездная сеть Сибири,541.539,same_parent,shared_boundary,False
1700,adm_1700_013,Тюменский уезд,Уездная сеть Сибири,adm_1700_019,Тарский уезд,Уездная сеть Сибири,88.491,same_parent,shared_boundary,False
1719,adm_1719_003,Берёзовский уезд,Тобольская провинция,adm_1719_027,Верхотурский уезд,Тобольская провинция,67.476,same_parent,shared_boundary,False
1719,adm_1719_003,Берёзовский уезд,Тобольская провинция,adm_1719_028,Пелымский уезд,Тобольская провинция,415.987,same_parent,shared_boundary,False
1719,adm_1719_003,Берёзовский уезд,Тобольская провинция,adm_1719_034,Сургутский уезд,Тобольская провинция,797.463,same_parent,shared_boundary,False
1719,adm_1719_003,Берёзовский уезд,Тобольская провинция,adm_1719_033,Тобольский уезд,Тобольская провинция,122.554,same_parent,shared_boundary,False
1719,adm_1719_027,Верхотурский уезд,Тобольская провинция,adm_1719_028,Пелымский уезд,Тобольская провинция,410.347,same_parent,shared_boundary,False
1719,adm_1719_027,Верхотурский уезд,Тобольская провинция,adm_1719_029,Тюменский уезд,Тобольская провинция,291.605,same_parent,shared_boundary,False
1719,adm_1719_012,Енисейский уезд,Тобольская провинция,adm_1719_030,Кетский уезд,Тобольская провинция,158.683,same_parent,shared_boundary,False
1719,adm_1719_001,Иркутская провинция,Иркутская провинция,adm_1719_012,Енисейский уезд,Тобольская провинция,406.543,same_superparent,shared_boundary,False
1719,adm_1719_001,Иркутская провинция,Иркутская провинция,adm_1719_011,Красноярский уезд,Тобольская провинция,386.748,same_superparent,shared_boundary,False
1719,adm_1719_001,Иркутская провинция,Иркутская провинция,adm_1719_002,Туруханский уезд,Тобольская провинция,2040.537,same_superparent,shared_boundary,False
1719,adm_1719_030,Кетский уезд,Тобольская провинция,adm_1719_031,Нарымский уезд,Тобольская провинция,350.181,same_parent,shared_boundary,False
1719,adm_1719_030,Кетский уезд,Тобольская провинция,adm_1719_034,Сургутский уезд,Тобольская провинция,105.777,same_parent,shared_boundary,False
1719,adm_1719_011,Красноярский уезд,Тобольская провинция,adm_1719_012,Енисейский уезд,Тобольская провинция,183.0,same_parent,shared_boundary,False
1719,adm_1719_010,Кузнецкий уезд,Тобольская провинция,adm_1719_011,Красноярский уезд,Тобольская провинция,273.608,same_parent,shared_boundary,False
1719,adm_1719_013,Кунгурский уезд,Соль-Камская провинция,adm_1719_027,Верхотурский уезд,Тобольская провинция,94.316,same_superparent,shared_boundary,False
1719,adm_1719_013,Кунгурский уезд,Соль-Камская провинция,adm_1719_017,Соликамский уезд,Соль-Камская провинция,280.904,same_parent,shared_boundary,False
1719,adm_1719_031,Нарымский уезд,Тобольская провинция,adm_1719_034,Сургутский уезд,Тобольская провинция,640.087,same_parent,shared_boundary,False
1719,adm_1719_031,Нарымский уезд,Тобольская провинция,adm_1719_032,Тарский уезд,Тобольская провинция,56.086,same_parent,near_coincident_boundary_snap,False
1719,adm_1719_031,Нарымский уезд,Тобольская провинция,adm_1719_033,Тобольский уезд,Тобольская провинция,66.148,same_parent,shared_boundary,False
1719,adm_1719_020,Неклассифицированные,Хлыновская провинция,adm_1719_021,Котельничский уезд,Хлыновская провинция,125.24,same_parent,shared_boundary,False
1719,adm_1719_028,Пелымский уезд,Тобольская провинция,adm_1719_033,Тобольский уезд,Тобольская провинция,509.619,same_parent,shared_boundary,False
1719,adm_1719_018,Слободской уезд,Хлыновская провинция,adm_1719_019,Кайгородский уезд,Хлыновская провинция,311.889,same_parent,shared_boundary,False
1719,adm_1719_018,Слободской уезд,Хлыновская провинция,adm_1719_022,Шостаковский уезд,Хлыновская провинция,119.558,same_parent,shared_boundary,True
1719,adm_1719_017,Соликамский уезд,Соль-Камская провинция,adm_1719_027,Верхотурский уезд,Тобольская провинция,318.962,same_superparent,shared_boundary,False
1719,adm_1719_017,Соликамский уезд,Соль-Камская провинция,adm_1719_019,Кайгородский уезд,Хлыновская провинция,110.043,same_superparent,shared_boundary,False
1719,adm_1719_017,Соликамский уезд,Соль-Камская провинция,adm_1719_018,Слободской уезд,Хлыновская провинция,33.794,same_superparent,shared_boundary,False
1719,adm_1719_032,Тарский уезд,Тобольская провинция,adm_1719_033,Тобольский уезд,Тобольская провинция,419.971,same_parent,shared_boundary,False
1719,adm_1719_033,Тобольский уезд,Тобольская провинция,adm_1719_034,Сургутский уезд,Тобольская провинция,429.217,same_parent,shared_boundary,False
1719,adm_1719_006,Томский уезд,Тобольская провинция,adm_1719_012,Енисейский уезд,Тобольская провинция,75.184,same_parent,shared_boundary,False
1719,adm_1719_006,Томский уезд,Тобольская провинция,adm_1719_030,Кетский уезд,Тобольская провинция,339.7,same_parent,shared_boundary,False
1719,adm_1719_006,Томский уезд,Тобольская провинция,adm_1719_011,Красноярский уезд,Тобольская провинция,300.03,same_parent,shared_boundary,False
1719,adm_1719_006,Томский уезд,Тобольская провинция,adm_1719_010,Кузнецкий уезд,Тобольская провинция,717.753,same_parent,shared_boundary,False
1719,adm_1719_006,Томский уезд,Тобольская провинция,adm_1719_031,Нарымский уезд,Тобольская провинция,246.165,same_parent,shared_boundary,False
1719,adm_1719_025,Туринский уезд,Тобольская провинция,adm_1719_027,Верхотурский уезд,Тобольская провинция,148.667,same_parent,shared_boundary,False
1719,adm_1719_025,Туринский уезд,Тобольская провинция,adm_1719_028,Пелымский уезд,Тобольская провинция,203.575,same_parent,shared_boundary,False
1719,adm_1719_025,Туринский уезд,Тобольская провинция,adm_1719_029,Тюменский уезд,Тобольская провинция,226.066,same_parent,shared_boundary,False
1719,adm_1719_002,Туруханский уезд,Тобольская провинция,adm_1719_003,Берёзовский уезд,Тобольская провинция,735.922,same_parent,shared_boundary,False
1719,adm_1719_002,Туруханский уезд,Тобольская провинция,adm_1719_012,Енисейский уезд,Тобольская провинция,714.373,same_parent,shared_boundary,False
1719,adm_1719_002,Туруханский уезд,Тобольская провинция,adm_1719_030,Кетский уезд,Тобольская провинция,139.559,same_parent,shared_boundary,False
1719,adm_1719_002,Туруханский уезд,Тобольская провинция,adm_1719_034,Сургутский уезд,Тобольская провинция,229.968,same_parent,shared_boundary,False
1719,adm_1719_029,Тюменский уезд,Тобольская провинция,adm_1719_032,Тарский уезд,Тобольская провинция,77.444,same_parent,shared_boundary,False
1719,adm_1719_029,Тюменский уезд,Тобольская провинция,adm_1719_033,Тобольский уезд,Тобольская провинция,422.24,same_parent,shared_boundary,False
1719,adm_1719_015,Хлыновский уезд,Хлыновская провинция,adm_1719_021,Котельничский уезд,Хлыновская провинция,33.143,same_parent,shared_boundary,False
1719,adm_1719_015,Хлыновский уезд,Хлыновская провинция,adm_1719_020,Неклассифицированные,Хлыновская провинция,179.58,same_parent,shared_boundary,False
1719,adm_1719_015,Хлыновский уезд,Хлыновская провинция,adm_1719_018,Слободской уезд,Хлыновская провинция,214.422,same_parent,shared_boundary,True
1719,adm_1719_014,Чердынский уезд,Соль-Камская провинция,adm_1719_027,Верхотурский уезд,Тобольская провинция,174.237,same_superparent,shared_boundary,False
1719,adm_1719_014,Чердынский уезд,Соль-Камская провинция,adm_1719_019,Кайгородский уезд,Хлыновская провинция,207.743,same_superparent,shared_boundary,False
1719,adm_1719_014,Чердынский уезд,Соль-Камская провинция,adm_1719_017,Соликамский уезд,Соль-Камская провинция,317.534,same_parent,shared_boundary,False
1724,adm_1724_003,Берёзовский уезд,Тобольская провинция,adm_1724_029,Верхотурский уезд,Тобольская провинция,67.476,same_parent,shared_boundary,False
1724,adm_1724_003,Берёзовский уезд,Тобольская провинция,adm_1724_030,Пелымский уезд,Тобольская провинция,415.987,same_parent,shared_boundary,False
1724,adm_1724_003,Берёзовский уезд,Тобольская провинция,adm_1724_033,Сургутский уезд,Тобольская провинция,797.463,same_parent,shared_boundary,False
1724,adm_1724_003,Берёзовский уезд,Тобольская провинция,adm_1724_031,Тобольский уезд,Тобольская провинция,122.554,same_parent,shared_boundary,False
1724,adm_1724_029,Верхотурский уезд,Тобольская провинция,adm_1724_030,Пелымский уезд,Тобольская провинция,410.347,same_parent,shared_boundary,False
1724,adm_1724_029,Верхотурский уезд,Тобольская провинция,adm_1724_032,Тюменский уезд,Тобольская провинция,291.605,same_parent,shared_boundary,False
1724,adm_1724_014,Енисейский уезд,Енисейская провинция,adm_1724_034,Кетский уезд,Енисейская провинция,158.683,same_parent,shared_boundary,False
1724,adm_1724_001,Иркутская провинция,Иркутская провинция,adm_1724_014,Енисейский уезд,Енисейская провинция,406.543,same_superparent,shared_boundary,False
1724,adm_1724_001,Иркутская провинция,Иркутская провинция,adm_1724_013,Красноярский уезд,Енисейская провинция,386.748,same_superparent,shared_boundary,False
1724,adm_1724_001,Иркутская провинция,Иркутская провинция,adm_1724_002,Туруханский уезд,Енисейская провинция,2040.537,same_superparent,shared_boundary,False
1724,adm_1724_013,Красноярский уезд,Енисейская провинция,adm_1724_014,Енисейский уезд,Енисейская провинция,183.0,same_parent,shared_boundary,False
1724,adm_1724_011,Кузнецкий уезд,Енисейская провинция,adm_1724_013,Красноярский уезд,Енисейская провинция,273.608,same_parent,shared_boundary,False
1724,adm_1724_015,Кунгурский уезд,Соль-Камская провинция,adm_1724_029,Верхотурский уезд,Тобольская провинция,94.316,same_superparent,shared_boundary,False
1724,adm_1724_015,Кунгурский уезд,Соль-Камская провинция,adm_1724_019,Соликамский уезд,Соль-Камская провинция,280.904,same_parent,shared_boundary,False
1724,adm_1724_008,Нарымский уезд,Енисейская провинция,adm_1724_034,Кетский уезд,Енисейская провинция,350.181,same_parent,shared_boundary,False
1724,adm_1724_008,Нарымский уезд,Енисейская провинция,adm_1724_033,Сургутский уезд,Тобольская провинция,640.087,same_superparent,shared_boundary,False
1724,adm_1724_008,Нарымский уезд,Енисейская провинция,adm_1724_012,Тарский уезд,Тобольская провинция,56.086,same_superparent,near_coincident_boundary_snap,False
1724,adm_1724_008,Нарымский уезд,Енисейская провинция,adm_1724_031,Тобольский уезд,Тобольская провинция,66.148,same_superparent,shared_boundary,False
1724,adm_1724_022,Неклассифицированные,Вятская провинция,adm_1724_023,Котельничский уезд,Вятская провинция,125.24,same_parent,shared_boundary,False
1724,adm_1724_030,Пелымский уезд,Тобольская провинция,adm_1724_031,Тобольский уезд,Тобольская провинция,509.619,same_parent,shared_boundary,False
1724,adm_1724_020,Слободской уезд,Вятская провинция,adm_1724_021,Кайгородский уезд,Вятская провинция,311.889,same_parent,shared_boundary,False
1724,adm_1724_020,Слободской уезд,Вятская провинция,adm_1724_024,Шостаковский уезд,Вятская провинция,119.558,same_parent,shared_boundary,True
1724,adm_1724_019,Соликамский уезд,Соль-Камская провинция,adm_1724_029,Верхотурский уезд,Тобольская провинция,318.962,same_superparent,shared_boundary,False
1724,adm_1724_019,Соликамский уезд,Соль-Камская провинция,adm_1724_021,Кайгородский уезд,Вятская провинция,110.043,same_superparent,shared_boundary,False
1724,adm_1724_019,Соликамский уезд,Соль-Камская провинция,adm_1724_020,Слободской уезд,Вятская провинция,33.794,same_superparent,shared_boundary,False
1724,adm_1724_033,Сургутский уезд,Тобольская провинция,adm_1724_034,Кетский уезд,Енисейская провинция,105.777,same_superparent,shared_boundary,False
1724,adm_1724_012,Тарский уезд,Тобольская провинция,adm_1724_031,Тобольский уезд,Тобольская провинция,419.971,same_parent,shared_boundary,False
1724,adm_1724_012,Тарский уезд,Тобольская провинция,adm_1724_032,Тюменский уезд,Тобольская провинция,77.444,same_parent,shared_boundary,False
1724,adm_1724_031,Тобольский уезд,Тобольская провинция,adm_1724_033,Сургутский уезд,Тобольская провинция,429.217,same_parent,shared_boundary,False
1724,adm_1724_031,Тобольский уезд,Тобольская провинция,adm_1724_032,Тюменский уезд,Тобольская провинция,422.24,same_parent,shared_boundary,False
1724,adm_1724_006,Томский уезд,Енисейская провинция,adm_1724_014,Енисейский уезд,Енисейская провинция,75.184,same_parent,shared_boundary,False
1724,adm_1724_006,Томский уезд,Енисейская провинция,adm_1724_034,Кетский уезд,Енисейская провинция,339.7,same_parent,shared_boundary,False
1724,adm_1724_006,Томский уезд,Енисейская провинция,adm_1724_013,Красноярский уезд,Енисейская провинция,300.03,same_parent,shared_boundary,False
1724,adm_1724_006,Томский уезд,Енисейская провинция,adm_1724_011,Кузнецкий уезд,Енисейская провинция,717.753,same_parent,shared_boundary,False
1724,adm_1724_006,Томский уезд,Енисейская провинция,adm_1724_008,Нарымский уезд,Енисейская провинция,246.165,same_parent,shared_boundary,False
1724,adm_1724_027,Туринский уезд,Тобольская провинция,adm_1724_029,Верхотурский уезд,Тобольская провинция,148.667,same_parent,shared_boundary,False
1724,adm_1724_027,Туринский уезд,Тобольская провинция,adm_1724_030,Пелымский уезд,Тобольская провинция,203.575,same_parent,shared_boundary,False
1724,adm_1724_027,Туринский уезд,Тобольская провинция,adm_1724_032,Тюменский уезд,Тобольская провинция,226.066,same_parent,shared_boundary,False
1724,adm_1724_002,Туруханский уезд,Енисейская провинция,adm_1724_003,Берёзовский уезд,Тобольская провинция,735.922,same_superparent,shared_boundary,False
1724,adm_1724_002,Туруханский уезд,Енисейская провинция,adm_1724_014,Енисейский уезд,Енисейская провинция,714.373,same_parent,shared_boundary,False
1724,adm_1724_002,Туруханский уезд,Енисейская провинция,adm_1724_034,Кетский уезд,Енисейская провинция,139.559,same_parent,shared_boundary,False
1724,adm_1724_002,Туруханский уезд,Енисейская провинция,adm_1724_033,Сургутский уезд,Тобольская провинция,229.968,same_superparent,shared_boundary,False
1724,adm_1724_017,Хлыновский уезд,Вятская провинция,adm_1724_023,Котельничский уезд,Вятская провинция,33.143,same_parent,shared_boundary,False
1724,adm_1724_017,Хлыновский уезд,Вятская провинция,adm_1724_022,Неклассифицированные,Вятская провинция,179.58,same_parent,shared_boundary,False
1724,adm_1724_017,Хлыновский уезд,Вятская провинция,adm_1724_020,Слободской уезд,Вятская провинция,214.422,same_parent,shared_boundary,True
1724,adm_1724_016,Чердынский уезд,Соль-Камская провинция,adm_1724_029,Верхотурский уезд,Тобольская провинция,174.237,same_superparent,shared_boundary,False
1724,adm_1724_016,Чердынский уезд,Соль-Камская провинция,adm_1724_021,Кайгородский уезд,Вятская провинция,207.743,same_superparent,shared_boundary,False
1724,adm_1724_016,Чердынский уезд,Соль-Камская провинция,adm_1724_019,Соликамский уезд,Соль-Камская провинция,317.534,same_parent,shared_boundary,False
1727,adm_1727_004,Берёзовский уезд,Тобольская провинция,adm_1727_019,Верхотурский уезд,Тобольская провинция,67.476,same_parent,shared_boundary,False
1727,adm_1727_004,Берёзовский уезд,Тобольская провинция,adm_1727_020,Пелымский уезд,Тобольская провинция,415.987,same_parent,shared_boundary,False
1727,adm_1727_004,Берёзовский уезд,Тобольская провинция,adm_1727_023,Сургутский уезд,Тобольская провинция,797.463,same_parent,shared_boundary,False
1727,adm_1727_004,Берёзовский уезд,Тобольская провинция,adm_1727_021,Тобольский уезд,Тобольская провинция,122.554,same_parent,shared_boundary,False
1727,adm_1727_019,Верхотурский уезд,Тобольская провинция,adm_1727_020,Пелымский уезд,Тобольская провинция,410.347,same_parent,shared_boundary,False
1727,adm_1727_019,Верхотурский уезд,Тобольская провинция,adm_1727_022,Тюменский уезд,Тобольская провинция,291.605,same_parent,shared_boundary,False
1727,adm_1727_014,Енисейский уезд,Енисейская провинция,adm_1727_024,Кетский уезд,Тобольская провинция,158.683,same_superparent,shared_boundary,False
1727,adm_1727_001,Иркутская провинция,Иркутская провинция,adm_1727_014,Енисейский уезд,Енисейская провинция,406.543,same_superparent,shared_boundary,False
1727,adm_1727_001,Иркутская провинция,Иркутская провинция,adm_1727_013,Красноярский уезд,Енисейская провинция,386.748,same_superparent,shared_boundary,False
1727,adm_1727_001,Иркутская провинция,Иркутская провинция,adm_1727_002,Туруханский уезд,Енисейская провинция,2040.537,same_superparent,shared_boundary,False
1727,adm_1727_013,Красноярский уезд,Енисейская провинция,adm_1727_014,Енисейский уезд,Енисейская провинция,183.0,same_parent,shared_boundary,False
1727,adm_1727_011,Кузнецкий уезд,Тобольская провинция,adm_1727_013,Красноярский уезд,Енисейская провинция,273.608,same_superparent,shared_boundary,False
1727,adm_1727_008,Нарымский уезд,Тобольская провинция,adm_1727_024,Кетский уезд,Тобольская провинция,350.181,same_parent,shared_boundary,False
1727,adm_1727_008,Нарымский уезд,Тобольская провинция,adm_1727_023,Сургутский уезд,Тобольская провинция,640.087,same_parent,shared_boundary,False
1727,adm_1727_008,Нарымский уезд,Тобольская провинция,adm_1727_012,Тарский уезд,Тобольская провинция,56.086,same_parent,near_coincident_boundary_snap,False
1727,adm_1727_008,Нарымский уезд,Тобольская провинция,adm_1727_021,Тобольский уезд,Тобольская провинция,66.148,same_parent,shared_boundary,False
1727,adm_1727_020,Пелымский уезд,Тобольская провинция,adm_1727_021,Тобольский уезд,Тобольская провинция,509.619,same_parent,shared_boundary,False
1727,adm_1727_023,Сургутский уезд,Тобольская провинция,adm_1727_024,Кетский уезд,Тобольская провинция,105.777,same_parent,shared_boundary,False
1727,adm_1727_012,Тарский уезд,Тобольская провинция,adm_1727_021,Тобольский уезд,Тобольская провинция,419.971,same_parent,shared_boundary,False
1727,adm_1727_012,Тарский уезд,Тобольская провинция,adm_1727_022,Тюменский уезд,Тобольская провинция,77.444,same_parent,shared_boundary,False
1727,adm_1727_021,Тобольский уезд,Тобольская провинция,adm_1727_023,Сургутский уезд,Тобольская провинция,429.217,same_parent,shared_boundary,False
1727,adm_1727_021,Тобольский уезд,Тобольская провинция,adm_1727_022,Тюменский уезд,Тобольская провинция,422.24,same_parent,shared_boundary,False
1727,adm_1727_006,Томский уезд,Тобольская провинция,adm_1727_014,Енисейский уезд,Енисейская провинция,75.184,same_superparent,shared_boundary,False
1727,adm_1727_006,Томский уезд,Тобольская провинция,adm_1727_024,Кетский уезд,Тобольская провинция,339.7,same_parent,shared_boundary,False
