year,unit_id_a,name_a,unit_type_a,unit_id_b,name_b,unit_type_b,shared_boundary_km
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_66,Ельцовский муниципальный район,муниципальный район,185.324
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_75,Тогульский муниципальный район,муниципальный район,17.283
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_72,Калтанский,район,117.595
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_80,Мысковский,район,293.726
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_74,Осинниковский,район,69.307
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_98,Междуреченский,район,288.522
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_81,Новокузнецкий,район,348.636
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_95,Прокопьевский муниципальный округ,округ,255.114
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_150,Крапивинский муниципальный округ,округ,120.111
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,adm_2021_179,Тисульский муниципальный район,муниципальный район,114.501
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,adm_2021_92,Баганский муниципальный район,муниципальный район,274.627
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,79.371
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,adm_2021_129,Здвинский муниципальный район,муниципальный район,91.186
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,adm_2021_147,Барабинский муниципальный район,муниципальный район,99.4
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,adm_2021_160,Чановский муниципальный район,муниципальный район,45.99
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,adm_2021_93,Краснозерский муниципальный район,муниципальный район,171.699
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,adm_2021_129,Здвинский муниципальный район,муниципальный район,244.6
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,adm_2021_162,Каргатский муниципальный район,муниципальный район,181.312
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,adm_2021_208,Убинский муниципальный район,муниципальный район,32.386
2021,adm_2021_124,Азовский немецкий национальный муниципальный район,муниципальный район,adm_2021_97,Одесский муниципальный район,муниципальный район,60.465
2021,adm_2021_124,Азовский немецкий национальный муниципальный район,муниципальный район,adm_2021_132,Марьяновский муниципальный район,муниципальный район,35.564
2021,adm_2021_124,Азовский немецкий национальный муниципальный район,муниципальный район,adm_2021_151,Омский муниципальный район,муниципальный район,108.242
2021,adm_2021_125,рабочий поселок Кольцово,район,adm_2021_149,Новосибирский муниципальный район,муниципальный район,43.775
2021,adm_2021_126,Ленинск-Кузнецкий муниципальный округ,округ,adm_2021_139,Промышленновский муниципальный округ,округ,174.008
2021,adm_2021_126,Ленинск-Кузнецкий муниципальный округ,округ,adm_2021_150,Крапивинский муниципальный округ,округ,125.467
2021,adm_2021_127,Искитимский муниципальный район,муниципальный район,adm_2021_99,Сузунский муниципальный район,муниципальный район,51.894
2021,adm_2021_127,Искитимский муниципальный район,муниципальный район,adm_2021_152,Тогучинский муниципальный район,муниципальный район,125.689
2021,adm_2021_127,Искитимский муниципальный район,муниципальный район,adm_2021_149,Новосибирский муниципальный район,муниципальный район,133.241
2021,adm_2021_128,город Обь,район,adm_2021_134,город Новосибирск,район,1.925
2021,adm_2021_128,город Обь,район,adm_2021_149,Новосибирский муниципальный район,муниципальный район,61.294
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,adm_2021_91,Карасукский муниципальный район,муниципальный район,16.949
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,adm_2021_93,Краснозерский муниципальный район,муниципальный район,69.32
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,adm_2021_92,Баганский муниципальный район,муниципальный район,20.706
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,adm_2021_147,Барабинский муниципальный район,муниципальный район,166.742
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,adm_2021_208,Убинский муниципальный район,муниципальный район,68.452
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,adm_2021_7,Змеиногорский муниципальный район,муниципальный район,243.112
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,193.352
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,adm_2021_25,Поспелихинский муниципальный район,муниципальный район,112.884
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,adm_2021_36,Шипуновский муниципальный район,муниципальный район,16.829
2021,adm_2021_130,Оконешниковский муниципальный район,муниципальный район,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,64.024
2021,adm_2021_130,Оконешниковский муниципальный район,муниципальный район,adm_2021_146,Калачинский муниципальный район,муниципальный район,245.837
2021,adm_2021_130,Оконешниковский муниципальный район,муниципальный район,adm_2021_156,Татарский муниципальный район,муниципальный район,100.007
2021,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,adm_2021_156,Татарский муниципальный район,муниципальный район,138.344
2021,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,adm_2021_160,Чановский муниципальный район,муниципальный район,138.847
2021,adm_2021_132,Марьяновский муниципальный район,муниципальный район,adm_2021_144,Москаленский муниципальный район,муниципальный район,97.287
2021,adm_2021_132,Марьяновский муниципальный район,муниципальный район,adm_2021_151,Омский муниципальный район,муниципальный район,37.366
2021,adm_2021_132,Марьяновский муниципальный район,муниципальный район,adm_2021_158,Любинский муниципальный район,муниципальный район,101.163
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,adm_2021_138,Куртамышский муниципальный район,муниципальный район,77.189
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,adm_2021_137,Сафакулевский муниципальный район,муниципальный район,94.149
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,adm_2021_170,Шумихинский муниципальный район,муниципальный район,85.06
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,adm_2021_172,Мишкинский муниципальный район,муниципальный район,70.428
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,adm_2021_171,Щучанский муниципальный район,муниципальный район,27.161
2021,adm_2021_134,город Новосибирск,район,adm_2021_149,Новосибирский муниципальный район,муниципальный район,237.341
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,adm_2021_142,Притобольный муниципальный район,муниципальный район,111.161
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,adm_2021_157,Макушинский муниципальный район,муниципальный район,36.739
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,adm_2021_161,Лебяжьевский муниципальный район,муниципальный район,93.761
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,adm_2021_169,Кетовский муниципальный район,муниципальный район,19.413
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,adm_2021_184,Варгашинский муниципальный район,муниципальный район,96.672
2021,adm_2021_136,город Омск,район,adm_2021_151,Омский муниципальный район,муниципальный район,367.036
2021,adm_2021_137,Сафакулевский муниципальный район,муниципальный район,adm_2021_171,Щучанский муниципальный район,муниципальный район,113.106
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,adm_2021_142,Притобольный муниципальный район,муниципальный район,94.348
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,adm_2021_164,Юргамышский муниципальный район,муниципальный район,105.353
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,adm_2021_172,Мишкинский муниципальный район,муниципальный район,38.001
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,adm_2021_169,Кетовский муниципальный район,муниципальный район,55.167
2021,adm_2021_139,Промышленновский муниципальный округ,округ,adm_2021_152,Тогучинский муниципальный район,муниципальный район,133.014
2021,adm_2021_139,Промышленновский муниципальный округ,округ,adm_2021_163,Топкинский муниципальный округ,округ,184.976
2021,adm_2021_139,Промышленновский муниципальный округ,округ,adm_2021_150,Крапивинский муниципальный округ,округ,49.297
2021,adm_2021_139,Промышленновский муниципальный округ,округ,adm_2021_173,Кемеровский муниципальный округ,округ,25.956
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,adm_2021_6,Усть-Канский муниципальный район,муниципальный район,280.991
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,adm_2021_17,Солонешенский муниципальный район,муниципальный район,125.967
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,adm_2021_26,Усть-Калманский муниципальный район,муниципальный район,62.635
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,adm_2021_7,Змеиногорский муниципальный район,муниципальный район,34.301
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,207.825
2021,adm_2021_142,Притобольный муниципальный район,муниципальный район,adm_2021_169,Кетовский муниципальный район,муниципальный район,101.94
2021,adm_2021_143,Кормиловский муниципальный район,муниципальный район,adm_2021_146,Калачинский муниципальный район,муниципальный район,160.722
2021,adm_2021_143,Кормиловский муниципальный район,муниципальный район,adm_2021_151,Омский муниципальный район,муниципальный район,259.695
2021,adm_2021_143,Кормиловский муниципальный район,муниципальный район,adm_2021_167,Горьковский муниципальный район,муниципальный район,75.372
2021,adm_2021_144,Москаленский муниципальный район,муниципальный район,adm_2021_145,Исилькульский муниципальный район,муниципальный район,144.973
2021,adm_2021_144,Москаленский муниципальный район,муниципальный район,adm_2021_158,Любинский муниципальный район,муниципальный район,85.796
2021,adm_2021_144,Москаленский муниципальный район,муниципальный район,adm_2021_176,Называевский муниципальный район,муниципальный район,40.283
2021,adm_2021_145,Исилькульский муниципальный район,муниципальный район,adm_2021_176,Называевский муниципальный район,муниципальный район,125.635
2021,adm_2021_146,Калачинский муниципальный район,муниципальный район,adm_2021_167,Горьковский муниципальный район,муниципальный район,55.973
2021,adm_2021_146,Калачинский муниципальный район,муниципальный район,adm_2021_156,Татарский муниципальный район,муниципальный район,76.749
2021,adm_2021_146,Калачинский муниципальный район,муниципальный район,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,105.832
2021,adm_2021_147,Барабинский муниципальный район,муниципальный район,adm_2021_160,Чановский муниципальный район,муниципальный район,166.739
2021,adm_2021_147,Барабинский муниципальный район,муниципальный район,adm_2021_192,Куйбышевский муниципальный район,муниципальный район,154.604
2021,adm_2021_147,Барабинский муниципальный район,муниципальный район,adm_2021_208,Убинский муниципальный район,муниципальный район,63.234
2021,adm_2021_148,Петуховский муниципальный район,муниципальный район,adm_2021_157,Макушинский муниципальный район,муниципальный район,178.953
2021,adm_2021_148,Петуховский муниципальный район,муниципальный район,adm_2021_185,Бердюжский муниципальный район,муниципальный район,36.722
2021,adm_2021_148,Петуховский муниципальный район,муниципальный район,adm_2021_165,Частоозерский муниципальный район,муниципальный район,113.026
2021,adm_2021_149,Новосибирский муниципальный район,муниципальный район,adm_2021_152,Тогучинский муниципальный район,муниципальный район,44.227
2021,adm_2021_149,Новосибирский муниципальный район,муниципальный район,adm_2021_159,Мошковский муниципальный район,муниципальный район,184.922
2021,adm_2021_149,Новосибирский муниципальный район,муниципальный район,adm_2021_153,Коченевский муниципальный район,муниципальный район,137.962
2021,adm_2021_149,Новосибирский муниципальный район,муниципальный район,adm_2021_209,Колыванский муниципальный район,муниципальный район,60.968
2021,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,adm_2021_26,Усть-Калманский муниципальный район,муниципальный район,120.82
2021,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,adm_2021_7,Змеиногорский муниципальный район,муниципальный район,2.274
2021,adm_2021_15,Краснощёковский муниципальный район,муниципальный район,adm_2021_36,Шипуновский муниципальный район,муниципальный район,58.036
2021,adm_2021_150,Крапивинский муниципальный округ,округ,adm_2021_179,Тисульский муниципальный район,муниципальный район,243.399
2021,adm_2021_150,Крапивинский муниципальный округ,округ,adm_2021_173,Кемеровский муниципальный округ,округ,134.216
2021,adm_2021_150,Крапивинский муниципальный округ,округ,adm_2021_188,Чебулинский муниципальный округ,округ,9.523
2021,adm_2021_151,Омский муниципальный район,муниципальный район,adm_2021_158,Любинский муниципальный район,муниципальный район,155.001
2021,adm_2021_151,Омский муниципальный район,муниципальный район,adm_2021_167,Горьковский муниципальный район,муниципальный район,122.89
2021,adm_2021_151,Омский муниципальный район,муниципальный район,adm_2021_186,Саргатский муниципальный район,муниципальный район,63.447
2021,adm_2021_152,Тогучинский муниципальный район,муниципальный район,adm_2021_159,Мошковский муниципальный район,муниципальный район,114.594
2021,adm_2021_152,Тогучинский муниципальный район,муниципальный район,adm_2021_163,Топкинский муниципальный округ,округ,50.483
2021,adm_2021_152,Тогучинский муниципальный район,муниципальный район,adm_2021_183,Болотнинский муниципальный район,муниципальный район,93.022
2021,adm_2021_152,Тогучинский муниципальный район,муниципальный район,adm_2021_189,Юргинский муниципальный округ,округ,48.55
2021,adm_2021_153,Коченевский муниципальный район,муниципальный район,adm_2021_177,Чулымский муниципальный район,муниципальный район,286.976
2021,adm_2021_153,Коченевский муниципальный район,муниципальный район,adm_2021_209,Колыванский муниципальный район,муниципальный район,161.132
2021,adm_2021_154,Курган,район,adm_2021_169,Кетовский муниципальный район,муниципальный район,215.006
2021,adm_2021_154,Курган,район,adm_2021_184,Варгашинский муниципальный район,муниципальный район,8.075
2021,adm_2021_155,Кемеровский,район,adm_2021_173,Кемеровский муниципальный округ,округ,348.613
2021,adm_2021_156,Татарский муниципальный район,муниципальный район,adm_2021_160,Чановский муниципальный район,муниципальный район,143.848
2021,adm_2021_156,Татарский муниципальный район,муниципальный район,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,90.415
2021,adm_2021_156,Татарский муниципальный район,муниципальный район,adm_2021_191,Усть-Таркский муниципальный район,муниципальный район,165.278
2021,adm_2021_156,Татарский муниципальный район,муниципальный район,adm_2021_202,Венгеровский муниципальный район,муниципальный район,41.755
2021,adm_2021_157,Макушинский муниципальный район,муниципальный район,adm_2021_161,Лебяжьевский муниципальный район,муниципальный район,168.62
2021,adm_2021_157,Макушинский муниципальный район,муниципальный район,adm_2021_165,Частоозерский муниципальный район,муниципальный район,45.873
2021,adm_2021_157,Макушинский муниципальный район,муниципальный район,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,68.59
2021,adm_2021_158,Любинский муниципальный район,муниципальный район,adm_2021_176,Называевский муниципальный район,муниципальный район,50.757
2021,adm_2021_158,Любинский муниципальный район,муниципальный район,adm_2021_186,Саргатский муниципальный район,муниципальный район,63.732
2021,adm_2021_158,Любинский муниципальный район,муниципальный район,adm_2021_204,Тюкалинский муниципальный район,муниципальный район,118.923
2021,adm_2021_159,Мошковский муниципальный район,муниципальный район,adm_2021_183,Болотнинский муниципальный район,муниципальный район,114.491
2021,adm_2021_159,Мошковский муниципальный район,муниципальный район,adm_2021_209,Колыванский муниципальный район,муниципальный район,94.161
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_5,Локтевский муниципальный район,муниципальный район,78.469
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_7,Змеиногорский муниципальный район,муниципальный район,66.61
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_9,город Рубцовск,район,75.457
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_21,Егорьевский муниципальный район,муниципальный район,248.672
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_25,Поспелихинский муниципальный район,муниципальный район,99.287
2021,adm_2021_16,Рубцовский муниципальный район,муниципальный район,adm_2021_29,Новичихинский муниципальный район,муниципальный район,27.873
2021,adm_2021_160,Чановский муниципальный район,муниципальный район,adm_2021_192,Куйбышевский муниципальный район,муниципальный район,104.932
2021,adm_2021_160,Чановский муниципальный район,муниципальный район,adm_2021_202,Венгеровский муниципальный район,муниципальный район,168.366
2021,adm_2021_161,Лебяжьевский муниципальный район,муниципальный район,adm_2021_184,Варгашинский муниципальный район,муниципальный район,157.643
2021,adm_2021_161,Лебяжьевский муниципальный район,муниципальный район,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,125.141
2021,adm_2021_162,Каргатский муниципальный район,муниципальный район,adm_2021_177,Чулымский муниципальный район,муниципальный район,328.997
2021,adm_2021_162,Каргатский муниципальный район,муниципальный район,adm_2021_208,Убинский муниципальный район,муниципальный район,331.68
2021,adm_2021_163,Топкинский муниципальный округ,округ,adm_2021_189,Юргинский муниципальный округ,округ,154.968
2021,adm_2021_163,Топкинский муниципальный округ,округ,adm_2021_173,Кемеровский муниципальный округ,округ,158.241
2021,adm_2021_163,Топкинский муниципальный округ,округ,adm_2021_196,Яшкинский муниципальный округ,округ,11.945
2021,adm_2021_164,Юргамышский муниципальный район,муниципальный район,adm_2021_172,Мишкинский муниципальный район,муниципальный район,178.538
2021,adm_2021_164,Юргамышский муниципальный район,муниципальный район,adm_2021_169,Кетовский муниципальный район,муниципальный район,118.392
2021,adm_2021_164,Юргамышский муниципальный район,муниципальный район,adm_2021_194,Каргапольский муниципальный район,муниципальный район,119.386
2021,adm_2021_165,Частоозерский муниципальный район,муниципальный район,adm_2021_185,Бердюжский муниципальный район,муниципальный район,89.461
2021,adm_2021_165,Частоозерский муниципальный район,муниципальный район,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,35.052
2021,adm_2021_165,Частоозерский муниципальный район,муниципальный район,adm_2021_197,Армизонский муниципальный район,муниципальный район,97.498
2021,adm_2021_166,Березовский,район,adm_2021_173,Кемеровский муниципальный округ,округ,125.273
2021,adm_2021_167,Горьковский муниципальный район,муниципальный район,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,143.518
2021,adm_2021_167,Горьковский муниципальный район,муниципальный район,adm_2021_218,Большереченский муниципальный район,муниципальный район,51.852
2021,adm_2021_167,Горьковский муниципальный район,муниципальный район,adm_2021_186,Саргатский муниципальный район,муниципальный район,105.728
2021,adm_2021_168,Юргинский,район,adm_2021_189,Юргинский муниципальный округ,округ,77.372
2021,adm_2021_168,Юргинский,район,adm_2021_196,Яшкинский муниципальный округ,округ,16.338
2021,adm_2021_169,Кетовский муниципальный район,муниципальный район,adm_2021_184,Варгашинский муниципальный район,муниципальный район,132.053
2021,adm_2021_169,Кетовский муниципальный район,муниципальный район,adm_2021_194,Каргапольский муниципальный район,муниципальный район,63.296
2021,adm_2021_169,Кетовский муниципальный район,муниципальный район,adm_2021_198,Белозерский муниципальный район,муниципальный район,116.533
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,adm_2021_6,Усть-Канский муниципальный район,муниципальный район,98.428
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,adm_2021_23,Алтайский муниципальный район,муниципальный район,80.043
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,adm_2021_26,Усть-Калманский муниципальный район,муниципальный район,57.616
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,adm_2021_27,Петропавловский муниципальный район,муниципальный район,73.87
2021,adm_2021_17,Солонешенский муниципальный район,муниципальный район,adm_2021_31,Смоленский муниципальный район,муниципальный район,65.546
2021,adm_2021_170,Шумихинский муниципальный район,муниципальный район,adm_2021_172,Мишкинский муниципальный район,муниципальный район,189.39
2021,adm_2021_170,Шумихинский муниципальный район,муниципальный район,adm_2021_171,Щучанский муниципальный район,муниципальный район,275.311
2021,adm_2021_170,Шумихинский муниципальный район,муниципальный район,adm_2021_207,Шадринский муниципальный район,муниципальный район,33.178
2021,adm_2021_170,Шумихинский муниципальный район,муниципальный район,adm_2021_213,Далматовский муниципальный район,муниципальный район,58.127
2021,adm_2021_171,Щучанский муниципальный район,муниципальный район,adm_2021_210,Катайский муниципальный район,муниципальный район,28.41
2021,adm_2021_171,Щучанский муниципальный район,муниципальный район,adm_2021_213,Далматовский муниципальный район,муниципальный район,15.025
2021,adm_2021_172,Мишкинский муниципальный район,муниципальный район,adm_2021_194,Каргапольский муниципальный район,муниципальный район,72.981
2021,adm_2021_172,Мишкинский муниципальный район,муниципальный район,adm_2021_207,Шадринский муниципальный район,муниципальный район,106.204
2021,adm_2021_173,Кемеровский муниципальный округ,округ,adm_2021_188,Чебулинский муниципальный округ,округ,39.951
2021,adm_2021_173,Кемеровский муниципальный округ,округ,adm_2021_196,Яшкинский муниципальный округ,округ,123.616
2021,adm_2021_173,Кемеровский муниципальный округ,округ,adm_2021_216,Ижморский муниципальный округ,округ,83.362
2021,adm_2021_173,Кемеровский муниципальный округ,округ,adm_2021_214,Яйский муниципальный округ,округ,64.769
2021,adm_2021_174,Казанский муниципальный район,муниципальный район,adm_2021_178,Сладковский муниципальный район,муниципальный район,126.998
2021,adm_2021_174,Казанский муниципальный район,муниципальный район,adm_2021_185,Бердюжский муниципальный район,муниципальный район,139.293
2021,adm_2021_174,Казанский муниципальный район,муниципальный район,adm_2021_215,Ишимский муниципальный район,муниципальный район,116.384
2021,adm_2021_176,Называевский муниципальный район,муниципальный район,adm_2021_178,Сладковский муниципальный район,муниципальный район,242.571
2021,adm_2021_176,Называевский муниципальный район,муниципальный район,adm_2021_204,Тюкалинский муниципальный район,муниципальный район,79.193
2021,adm_2021_176,Называевский муниципальный район,муниципальный район,adm_2021_221,Крутинский муниципальный район,муниципальный район,148.011
2021,adm_2021_176,Называевский муниципальный район,муниципальный район,adm_2021_217,Абатский муниципальный район,муниципальный район,49.389
2021,adm_2021_177,Чулымский муниципальный район,муниципальный район,adm_2021_208,Убинский муниципальный район,муниципальный район,109.99
2021,adm_2021_177,Чулымский муниципальный район,муниципальный район,adm_2021_209,Колыванский муниципальный район,муниципальный район,98.388
2021,adm_2021_178,Сладковский муниципальный район,муниципальный район,adm_2021_215,Ишимский муниципальный район,муниципальный район,55.842
2021,adm_2021_178,Сладковский муниципальный район,муниципальный район,adm_2021_217,Абатский муниципальный район,муниципальный район,62.29
2021,adm_2021_179,Тисульский муниципальный район,муниципальный район,adm_2021_188,Чебулинский муниципальный округ,округ,256.271
2021,adm_2021_179,Тисульский муниципальный район,муниципальный район,adm_2021_203,Тяжинский муниципальный округ,округ,158.334
2021,adm_2021_18,город Горно-Алтайск,район,adm_2021_20,Майминский муниципальный район,муниципальный район,77.611
2021,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,adm_2021_191,Усть-Таркский муниципальный район,муниципальный район,137.574
2021,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,adm_2021_218,Большереченский муниципальный район,муниципальный район,87.894
2021,adm_2021_180,Нижнеомский муниципальный район,муниципальный район,adm_2021_222,Муромцевский муниципальный район,муниципальный район,101.772
2021,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,adm_2021_184,Варгашинский муниципальный район,муниципальный район,109.287
2021,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,adm_2021_197,Армизонский муниципальный район,муниципальный район,101.191
2021,adm_2021_181,Мокроусовский муниципальный район,муниципальный район,adm_2021_205,Упоровский муниципальный район,муниципальный район,78.927
2021,adm_2021_183,Болотнинский муниципальный район,муниципальный район,adm_2021_189,Юргинский муниципальный округ,округ,180.598
2021,adm_2021_183,Болотнинский муниципальный район,муниципальный район,adm_2021_206,Кожевниковский муниципальный район,муниципальный район,99.977
2021,adm_2021_183,Болотнинский муниципальный район,муниципальный район,adm_2021_240,Томский муниципальный район,муниципальный район,63.387
2021,adm_2021_183,Болотнинский муниципальный район,муниципальный район,adm_2021_209,Колыванский муниципальный район,муниципальный район,11.983
2021,adm_2021_184,Варгашинский муниципальный район,муниципальный район,adm_2021_198,Белозерский муниципальный район,муниципальный район,144.352
2021,adm_2021_184,Варгашинский муниципальный район,муниципальный район,adm_2021_205,Упоровский муниципальный район,муниципальный район,75.804
2021,adm_2021_185,Бердюжский муниципальный район,муниципальный район,adm_2021_197,Армизонский муниципальный район,муниципальный район,104.302
2021,adm_2021_185,Бердюжский муниципальный район,муниципальный район,adm_2021_215,Ишимский муниципальный район,муниципальный район,67.579
2021,adm_2021_185,Бердюжский муниципальный район,муниципальный район,adm_2021_227,Голышмановский,район,63.071
2021,adm_2021_186,Саргатский муниципальный район,муниципальный район,adm_2021_218,Большереченский муниципальный район,муниципальный район,115.461
