year,unit_id,name,unit_type,admin_parent,population,urban_pop,rural_pop,urban_share,area_km2,density,rail_length_km,rail_density_km_1000,rail_segments_count,population_source_year,population_source_unit,population_basis,population_quality,population_method,population_note,population_source,population_reconstruction_version,population_recalc_note,urban_pop_method,urban_pop_source,merged_city_names_v114
1989,adm_1989_20,Алтайский муниципальный район,муниципальный район,Алтайский край,26287,12774.0,13513.0,0.4859436223228212,3423.1,7.6793,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_200+adm_1989_236,Кондинский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,74567,60364,14203,80.9527,54846.61,1.3596,214.55,3.9118,1,,,,,,,,,,,,
1989,adm_1989_201,Советский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,73247,69375.0,3872.0,0.9471377667344738,29916.2,2.4484,300.94,10.059,2,,,,,,,,,,,,
1989,adm_1989_202+adm_1989_227+adm_1989_228+adm_1989_229+adm_1989_230,Нижневартовский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,397196,388604,8592,97.8368,116639.22,3.4053,256.14,2.196,1,,,,,,,,,,,,
1989,adm_1989_203+adm_1989_234,Ханты-Мансийский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,54674,34462,20212,63.0318,57227.41,0.9554,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_204+adm_1989_231+adm_1989_232,Сургутский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,367147,351879,15268,95.8414,96157.28,3.8182,668.94,6.9567,6,,,,,,,,,,,,
1989,adm_1989_205+adm_1989_235,Октябрьский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,88800,69107,19693,77.8232,25391.43,3.4972,218.07,8.5883,2,,,,,,,,,,,,
1989,adm_1989_206+adm_1989_225,Белоярский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,29461,20534,8927,69.6989,41141.84,0.7161,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_207,Березовский муниципальный район,муниципальный район,Ханты-Мансийский автономный округ,28256,18666.0,9590.0,0.6606030577576444,88571.72,0.319,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_208,Шурышкарский муниципальный район,муниципальный район,Ямало-Ненецкий автономный округ,9001,0.0,9001.0,0.0,54190.49,0.1661,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_209,Красноселькупский муниципальный район,муниципальный район,Ямало-Ненецкий автономный округ,7940,0.0,7940.0,0.0,106628.39,0.0745,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_21,Чойский муниципальный район,муниципальный район,Республика Алтай,9060,2002.0,7058.0,0.22097130242825608,4505.41,2.0109,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_210+adm_1989_226,Муниципальный округ Пуровский район,округ,Ямало-Ненецкий автономный округ,170670,124824,45846,73.1376,108552.62,1.5722,1340.61,12.3499,6,,,,,,,,,,,,
1989,adm_1989_211+adm_1989_223+adm_1989_224,Муниципальный округ Надымский район,округ,Ямало-Ненецкий автономный округ,187953,177575,10378,94.4784,99069.88,1.8972,896.36,9.0478,6,,,,,,,,,,,,
1989,adm_1989_215,Тяжинский муниципальный округ,округ,Кемеровская область,32574,17526.0,15048.0,0.5380364708049364,3527.92,9.2332,119.65,33.915,1,,,,,,,,,,,,
1989,adm_1989_216,Тевризский муниципальный район,муниципальный район,Омская область,20249,7732.0,12517.0,0.38184601708726357,9813.99,2.0633,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_217,Чаинский муниципальный район,муниципальный район,Томская область,17325,0.0,17325.0,0.0,6964.36,2.4877,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_218,Зырянский муниципальный район,муниципальный район,Томская область,18549,0.0,18549.0,0.0,3990.26,4.6486,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_22,Михайловский муниципальный район,муниципальный район,Алтайский край,24044,15705.0,8339.0,0.6531775079021793,3112.97,7.7238,103.77,33.335,3,,,,,,,,,,,,
1989,adm_1989_220,Большереченский муниципальный район,муниципальный район,Омская область,36726,12477.0,24249.0,0.33973206992321514,4329.29,8.4831,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_23,Поспелихинский муниципальный район,муниципальный район,Алтайский край,28560,13131.0,15429.0,0.4597689075630252,2465.49,11.5839,72.88,29.56,2,,,,,,,,,,,,
1989,adm_1989_24,Усть-Калманский муниципальный район,муниципальный район,Алтайский край,20144,0.0,20144.0,0.0,2634.64,7.6458,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_240+adm_1989_53,Таштагольский муниципальный район,муниципальный район,Кемеровская область,64090,56175,7915,87.6502,11487.23,5.5792,167.14,14.5501,3,,,,,,,,,,,,
1989,adm_1989_241+adm_1989_7,Змеиногорский муниципальный район,муниципальный район,Алтайский край,25193,12232,12961,48.5532,2889.85,8.7178,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_242,Осинниковский район,район,Кемеровская область,28304,21806.0,6498.0,0.7704211418880723,3975.68,7.1193,41.65,10.476,2,,,,,,,,,,,,
1989,adm_1989_244+adm_1989_54,город Славгород,район,Алтайский край,83921,57641,26280,68.6848,2899.56,28.9427,63.47,21.8895,2,,,,,,,,,,,,
1989,adm_1989_245+adm_1989_261,Новосибирский муниципальный район,муниципальный район,Новосибирская область,198149,116874,81275,58.9829,3005.78,65.9227,83.28,27.7066,7,,,,,,,,,,,,
1989,adm_1989_246+adm_1989_37,Алейский муниципальный район,муниципальный район,Алтайский край,51819,30309,21510,58.4901,3522.89,14.7092,81.07,23.0124,2,,,,,,,,,,,,
1989,adm_1989_247+adm_1989_75,Каменский муниципальный район,муниципальный район,Алтайский край,60395,42483,17912,70.3419,3663.9,16.4838,173.66,47.3976,3,,,,,,,,,,,,
1989,adm_1989_25,Петропавловский муниципальный район,муниципальный район,Алтайский край,14418,0.0,14418.0,0.0,1602.25,8.9986,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_26,Волчихинский муниципальный район,муниципальный район,Алтайский край,22034,10420.0,11614.0,0.47290550966687844,3586.27,6.144,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_265+adm_1989_93,Гурьевский муниципальный округ,округ,Кемеровская область,60761,47199,13562,77.6798,2267.4,26.7977,48.57,21.421,4,,,,,,,,,,,,
1989,adm_1989_268,Междуреченский,район,Кемеровская область,110411,107014.0,3397.0,0.9692331380025541,15.98,6909.3242,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_27,Новичихинский муниципальный район,муниципальный район,Алтайский край,11980,0.0,11980.0,0.0,1844.18,6.4961,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_28,Советский муниципальный район,муниципальный район,Алтайский край,17381,0.0,17381.0,0.0,1632.53,10.6467,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_29,Смоленский муниципальный район,муниципальный район,Алтайский край,40590,14435.0,26155.0,0.35562946538556295,2069.3,19.6153,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_3,Третьяковский муниципальный район,муниципальный район,Алтайский край,15408,0.0,15408.0,0.0,1994.37,7.7257,25.7,12.886,1,,,,,,,,,,,,
1989,adm_1989_30,Ключевский муниципальный район,муниципальный район,Алтайский край,19271,0.0,19271.0,0.0,2996.91,6.4303,85.24,28.443,1,,,,,,,,,,,,
1989,adm_1989_31,Быстроистокский муниципальный район,муниципальный район,Алтайский край,13618,7969.0,5649.0,0.5851813775884859,1721.31,7.9114,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_32,Бийский горсовет,горсовет,Алтайский край,239221,239221.0,0.0,1.0,149.06,1604.8638,13.49,90.5,2,,,,,,,,,,,,
1989,adm_1989_33,Красногорский муниципальный район,муниципальный район,Алтайский край,20255,0.0,20255.0,0.0,3082.11,6.5718,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_34,Шипуновский муниципальный район,муниципальный район,Алтайский край,36810,10418.0,26392.0,0.2830209182287422,4121.04,8.9322,69.8,16.937,1,,,,,,,,,,,,
1989,adm_1989_35,Турочакский муниципальный район,муниципальный район,Республика Алтай,13679,0.0,13679.0,0.0,10994.62,1.2442,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_36,Усть-Пристанский муниципальный район,муниципальный район,Алтайский край,19891,0.0,19891.0,0.0,2783.86,7.1451,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_38,Кулундинский муниципальный район,муниципальный район,Алтайский край,27133,16478.0,10655.0,0.6073047580437106,1906.31,14.2333,146.63,76.918,5,,,,,,,,,,,,
1989,adm_1989_39,Романовский муниципальный район,муниципальный район,Алтайский край,16111,0.0,16111.0,0.0,2101.39,7.6668,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_4,Онгудайский муниципальный район,муниципальный район,Республика Алтай,16417,0.0,16417.0,0.0,11925.75,1.3766,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_40,Родинский муниципальный район,муниципальный район,Алтайский край,24966,0.0,24966.0,0.0,3179.67,7.8518,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_41,Бийский муниципальный район,муниципальный район,Алтайский край,32678,0.0,32678.0,0.0,2176.41,15.0146,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_42,Зональный муниципальный район,муниципальный район,Алтайский край,20982,2971.0,18011.0,0.1415975598131732,1817.24,11.5461,66.57,36.632,4,,,,,,,,,,,,
1989,adm_1989_43,Топчихинский муниципальный район,муниципальный район,Алтайский край,27528,9069.0,18459.0,0.3294463818657367,3245.55,8.4818,66.39,20.456,1,,,,,,,,,,,,
1989,adm_1989_44,Табунский муниципальный район,муниципальный район,Алтайский край,13418,0.0,13418.0,0.0,1781.89,7.5302,40.29,22.611,1,,,,,,,,,,,,
1989,adm_1989_45,Мамонтовский муниципальный район,муниципальный район,Алтайский край,26092,0.0,26092.0,0.0,2314.35,11.274,59.69,25.791,1,,,,,,,,,,,,
1989,adm_1989_46,Солтонский муниципальный район,муниципальный район,Алтайский край,11891,0.0,11891.0,0.0,2975.2,3.9967,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_47,Завьяловский муниципальный район,муниципальный район,Алтайский край,21695,0.0,21695.0,0.0,2191.44,9.8999,88.6,40.43,1,,,,,,,,,,,,
1989,adm_1989_48,Троицкий муниципальный район,муниципальный район,Алтайский край,34383,14429.0,19954.0,0.4196550620946398,4113.0,8.3596,69.47,16.89,2,,,,,,,,,,,,
1989,adm_1989_49,Калманский муниципальный район,муниципальный район,Алтайский край,15801,0.0,15801.0,0.0,1827.11,8.6481,94.22,51.568,2,,,,,,,,,,,,
1989,adm_1989_5,Локтевский муниципальный район,муниципальный район,Алтайский край,34562,15833.0,18729.0,0.4581042763728951,2330.45,14.8306,91.51,39.267,3,,,,,,,,,,,,
1989,adm_1989_50,Целинный муниципальный район,муниципальный район,Алтайский край,21297,0.0,21297.0,0.0,2927.16,7.2757,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_51,Ребрихинский муниципальный район,муниципальный район,Алтайский край,30488,0.0,30488.0,0.0,2731.12,11.1632,86.25,31.58,1,,,,,,,,,,,,
1989,adm_1989_52,Новокузнецкий муниципальный район,муниципальный район,Кемеровская область,39436,4600.0,34836.0,11.6645,15833.9,2.4906,307.2,19.4014,15,,,,,,,,,,,,
1989,adm_1989_55,город Новоалтайск,район,Алтайский край,67018,66653.0,365.0,0.99455370199051,119.75,559.6493,39.22,327.516,5,,,,,,,,,,,,
1989,adm_1989_56,Благовещенский муниципальный район,муниципальный район,Алтайский край,44849,21047.0,23802.0,0.4692858257709202,4821.26,9.3023,137.09,28.434,2,,,,,,,,,,,,
1989,adm_1989_57,Барнаульский горсовет,горсовет,Алтайский край,659765,644887.0,14878.0,0.9774495464294105,872.86,755.8658,81.81,93.726,5,,,,,,,,,,,,
1989,adm_1989_58,Тюменцевский муниципальный район,муниципальный район,Алтайский край,17616,0.0,17616.0,0.0,2244.68,7.8479,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_59,Ельцовский муниципальный район,муниципальный район,Алтайский край,9232,0.0,9232.0,0.0,2173.68,4.2472,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_6,Усть-Канский муниципальный район,муниципальный район,Республика Алтай,16123,0.0,16123.0,0.0,6409.16,2.5156,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_60,Павловский муниципальный район,муниципальный район,Алтайский край,38458,17773.0,20685.0,0.4621405169275573,2213.05,17.3778,80.07,36.181,1,,,,,,,,,,,,
1989,adm_1989_61,Косихинский муниципальный район,муниципальный район,Алтайский край,21863,0.0,21863.0,0.0,1936.3,11.2911,53.67,27.718,1,,,,,,,,,,,,
1989,adm_1989_62,Баевский муниципальный район,муниципальный район,Алтайский край,14963,0.0,14963.0,0.0,2745.16,5.4507,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_63,Бурлинский муниципальный район,муниципальный район,Алтайский край,16419,0.0,16419.0,0.0,2743.9,5.9838,87.77,31.987,1,,,,,,,,,,,,
1989,adm_1989_64,Осинниковский,район,Кемеровская область,88056,88056.0,0.0,100.0,180.68,487.3589,50.83,281.3261,3,,,,,,,,,,,,
1989,adm_1989_65,Тогульский муниципальный район,муниципальный район,Алтайский край,11431,0.0,11431.0,0.0,2052.9,5.5682,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_66,Шелаболихинский муниципальный район,муниципальный район,Алтайский край,15535,0.0,15535.0,0.0,2532.73,6.1337,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_67,город Заринск,район,Алтайский край,50235,50235.0,0.0,1.0,85.1,590.3055,17.55,206.228,1,,,,,,,,,,,,
1989,adm_1989_68,Кытмановский муниципальный район,муниципальный район,Алтайский край,18469,0.0,18469.0,0.0,2828.1,6.5305,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_69,Хабарский муниципальный район,муниципальный район,Алтайский край,29498,0.0,29498.0,0.0,3401.61,8.6718,29.51,8.675,1,,,,,,,,,,,,
1989,adm_1989_70,Мысковский,район,Кемеровская область,48562,45964.0,2598.0,0.9465013796795848,727.28,66.7721,35.23,48.441,2,,,,,,,,,,,,
1989,adm_1989_71,Новокузнецкий,район,Кемеровская область,614726,613570.0,1156.0,0.9981194873813699,430.38,1428.3331,78.4,182.165,11,,,,,,,,,,,,
1989,adm_1989_72,Прокопьевский,район,Кемеровская область,274873,273838.0,1035.0,0.9962346247175968,232.13,1184.1339,42.02,181.019,6,,,,,,,,,,,,
1989,adm_1989_73,Первомайский муниципальный район,муниципальный район,Алтайский край,45484,7465.0,38019.0,0.16412364787617623,3545.4,12.829,134.24,37.863,7,,,,,,,,,,,,
1989,adm_1989_74,Русско-Полянский муниципальный район,муниципальный район,Омская область,26959,7997.0,18962.0,0.2966356318854557,3316.38,8.129,144.98,43.716,3,,,,,,,,,,,,
1989,adm_1989_76,Панкрушихинский муниципальный район,муниципальный район,Алтайский край,17591,0.0,17591.0,0.0,2929.49,6.0048,98.96,33.781,2,,,,,,,,,,,,
1989,adm_1989_77,Киселевский,район,Кемеровская область,133954,133954.0,0.0,1.0,297.3,450.5684,49.02,164.884,5,,,,,,,,,,,,
1989,adm_1989_78,Тальменский муниципальный район,муниципальный район,Алтайский край,48569,19720.0,28849.0,0.40602030101505077,3979.47,12.2049,274.76,69.044,4,,,,,,,,,,,,
1989,adm_1989_79,Заринский муниципальный район,муниципальный район,Алтайский край,22380,2907.0,19473.0,0.12989276139410189,4983.34,4.491,181.1,36.341,2,,,,,,,,,,,,
1989,adm_1989_8,Улаганский муниципальный район,муниципальный район,Республика Алтай,11176,3550.0,7626.0,0.3176449534717251,18325.07,0.6099,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_80,Баганский муниципальный район,муниципальный район,Новосибирская область,18922,0.0,18922.0,0.0,3424.92,5.5248,144.85,42.293,2,,,,,,,,,,,,
1989,adm_1989_81,Крутихинский муниципальный район,муниципальный район,Алтайский край,13738,0.0,13738.0,0.0,2080.25,6.604,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_82,Краснозерский муниципальный район,муниципальный район,Новосибирская область,40312,9954.0,30358.0,0.24692399285572533,5292.83,7.6163,113.28,21.403,1,,,,,,,,,,,,
1989,adm_1989_83,Прокопьевский район,район,Кемеровская область,35657,4912.0,30745.0,0.13775696216731637,3401.6,10.4824,160.62,47.219,8,,,,,,,,,,,,
1989,adm_1989_84,Нововаршавский муниципальный район,муниципальный район,Омская область,28273,12232.0,16041.0,0.43263891345099564,2204.56,12.8248,130.13,59.028,4,,,,,,,,,,,,
1989,adm_1989_86,Залесовский муниципальный район,муниципальный район,Алтайский край,20405,0.0,20405.0,0.0,3202.95,6.3707,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_87,Сузунский муниципальный район,муниципальный район,Новосибирская область,35677,15470.0,20207.0,0.4336126916500827,4846.5,7.3614,229.49,47.352,2,,,,,,,,,,,,
1989,adm_1989_88,Павлоградский муниципальный район,муниципальный район,Омская область,23037,7997.0,15040.0,0.3471372140469679,2511.21,9.1737,12.54,4.994,1,,,,,,,,,,,,
1989,adm_1989_89,Беловский,район,Кемеровская область,174388,173482.0,906.0,0.9948046883959906,206.75,843.4728,39.85,192.745,4,,,,,,,,,,,,
1989,adm_1989_9,город Рубцовск,район,Алтайский край,171792,171792.0,0.0,1.0,87.72,1958.4131,16.24,185.135,1,,,,,,,,,,,,
1989,adm_1989_90,Черепановский муниципальный район,муниципальный район,Новосибирская область,53418,31171.0,22247.0,0.5835298962896402,2968.56,17.9946,86.12,29.011,3,,,,,,,,,,,,
1989,adm_1989_91,Одесский муниципальный район,муниципальный район,Омская область,22584,0.0,22584.0,0.0,2260.36,9.9913,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_92,Кочковский муниципальный район,муниципальный район,Новосибирская область,16745,0.0,16745.0,0.0,2451.99,6.8291,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_94,Беловский муниципальный район,муниципальный район,Кемеровская область,25815,0.0,25815.0,0.0,2951.75,8.7457,41.9,14.195,3,,,,,,,,,,,,
1989,adm_1989_95,Черлакский муниципальный район,муниципальный район,Омская область,36662,11840.0,24822.0,0.3229501936610114,4290.04,8.5458,21.49,5.009,1,,,,,,,,,,,,
1989,adm_1989_96,Полтавский муниципальный район,муниципальный район,Омская область,24691,7405.0,17286.0,0.2999068486493054,2814.96,8.7714,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_97,Ленинск-Кузнецкий,район,Кемеровская область,173145,173036.0,109.0,0.9993704698374195,445.38,388.7579,96.39,216.422,9,,,,,,,,,,,,
1989,adm_1989_98,Ордынский муниципальный район,муниципальный район,Новосибирская область,38231,9505.0,28726.0,0.24862022965656144,4771.91,8.0117,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_99,Маслянинский муниципальный район,муниципальный район,Новосибирская область,26421,12656.0,13765.0,0.47901290640021194,3528.48,7.4879,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_diss_1230642,Муниципальный округ Тазовский район,округ,Ямало-Ненецкий автономный округ,18515,6985.0,11530.0,0.37726167971914665,132634.56,0.1396,0.0,0.0,0,,,,,,,,,,,,
1989,adm_1989_diss_4077416,Приуральский муниципальный район,муниципальный район,Ямало-Ненецкий автономный округ,77056,69216.0,7840.0,0.8982558139534884,65985.08,1.1678,234.74,3.557,3,,,,,,,,,,,,
1989,adm_1989_diss_7017130,Ямальский муниципальный район,муниципальный район,Ямало-Ненецкий автономный округ,15029,0.0,15029.0,0.0,117067.13,0.1284,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_1,Кош-Агачский муниципальный район,муниципальный район,Республика Алтай,19906.0,0.0,19906.0,0.0,19958.27,0.9974,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_10,Чемальский муниципальный район,муниципальный район,Республика Алтай,10985.0,0.0,10985.0,0.0,3003.64,3.6572,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_100,Залесовский муниципальный район,муниципальный район,Алтайский край,13322.0,0.0,13322.0,0.0,3270.2,4.0738,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_101,Павлоградский муниципальный район,муниципальный район,Омская область,18289.0,7099.0,11190.0,0.3881568155722019,2499.63,7.3167,12.54,5.017,1,,,,,,,,,,,,
2021,adm_2021_102,Беловский,район,Кемеровская область,125053.0,123237.0,1816.0,0.9854781572613212,206.75,604.8513,39.85,192.745,4,,,,,,,,,,,,
2021,adm_2021_103,Черепановский муниципальный район,муниципальный район,Новосибирская область,45753.0,26713.0,19040.0,0.5838524249775972,2921.0,15.6635,86.12,29.483,3,,,,,,,,,,,,
2021,adm_2021_106,Кочковский муниципальный район,муниципальный район,Новосибирская область,13292.0,0.0,13292.0,0.0,2526.17,5.2617,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_107,Полысаевский,район,Кемеровская область,28466.0,25638.0,2828.0,0.9006534110869107,319.07,89.2155,60.39,189.269,6,,,,,,,,,,,,
2021,adm_2021_108,Гурьевский муниципальный округ,округ,Кемеровская область,38439.0,29303.0,9136.0,0.7623247222872603,2267.4,16.9529,48.57,21.421,3,,,,,,,,,,,,
2021,adm_2021_109,Беловский муниципальный район,муниципальный район,Кемеровская область,25385.0,0.0,25385.0,0.0,2929.87,8.6642,41.9,14.301,3,,,,,,,,,,,,
2021,adm_2021_11,Шебалинский муниципальный район,муниципальный район,Республика Алтай,13714.0,0.0,13714.0,0.0,3777.94,3.63,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_110,Черлакский муниципальный район,муниципальный район,Омская область,27783.0,10502.0,17281.0,0.3780009358240651,4290.04,6.4762,21.49,5.009,1,,,,,,,,,,,,
2021,adm_2021_111,Полтавский муниципальный район,муниципальный район,Омская область,19208.0,6542.0,12666.0,0.3405872553102874,2814.96,6.8235,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_112,город Искитим,район,Новосибирская область,55433.0,55433.0,0.0,1.0,62.25,890.49,26.92,432.45,1,,,,,,,,,,,,
2021,adm_2021_113,Звериноголовский муниципальный район,муниципальный район,Курганская область,7250.0,0.0,7250.0,0.0,1357.18,5.342,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_114,Ордынский муниципальный район,муниципальный район,Новосибирская область,35846.0,9823.0,26023.0,0.27403336495006414,4750.54,7.5457,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_115,Ленинск-Кузнецкий,район,Кемеровская область,95391.0,93288.0,2103.0,0.977953895021543,126.31,755.2134,36.0,285.013,5,,,,,,,,,,,,
2021,adm_2021_116,Маслянинский муниципальный район,муниципальный район,Новосибирская область,23485.0,13235.0,10250.0,0.5635512028954652,3440.67,6.8257,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_117,Шербакульский муниципальный район,муниципальный район,Омская область,19155.0,6404.0,12751.0,0.3343252414513182,2322.92,8.2461,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_118,город Бердск,район,Новосибирская область,103561.0,103561.0,0.0,1.0,62.87,1647.2244,8.94,142.198,2,,,,,,,,,,,,
2021,adm_2021_119,Целинный муниципальный район,муниципальный район,Курганская область,13918.0,0.0,13918.0,0.0,3457.6,4.0253,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_12,Угловский муниципальный район,муниципальный район,Алтайский край,11425.0,0.0,11425.0,0.0,4851.5,2.3549,60.14,12.396,1,,,,,,,,,,,,
2021,adm_2021_120,Таврический муниципальный район,муниципальный район,Омская область,34633.0,12438.0,22195.0,0.3591372390494615,2742.03,12.6304,141.89,51.746,1,,,,,,,,,,,,
2021,adm_2021_121,Новокузнецкий муниципальный район,муниципальный район,Кемеровская область,50094.0,0.0,50094.0,0.0,12506.01,4.0056,217.08,17.3581,13,,,,,,,,,,,,
2021,adm_2021_122,Купинский муниципальный район,муниципальный район,Новосибирская область,27070.0,13711.0,13359.0,0.5065016623568526,5932.37,4.5631,86.93,14.654,3,,,,,,,,,,,,
2021,adm_2021_123,Доволенский муниципальный район,муниципальный район,Новосибирская область,15504.0,0.0,15504.0,0.0,4425.83,3.5031,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_124,Азовский немецкий национальный муниципальный район,муниципальный район,Омская область,25480.0,0.0,25480.0,0.0,1404.17,18.146,5.67,4.038,1,,,,,,,,,,,,
2021,adm_2021_125,рабочий поселок Кольцово,район,Новосибирская область,17489.0,17489.0,0.0,1.0,20.1,870.0995,0.31,15.423,1,,,,,,,,,,,,
2021,adm_2021_126,Ленинск-Кузнецкий муниципальный округ,округ,Кемеровская область,20575.0,0.0,20575.0,0.0,2337.34,8.8027,96.07,41.102,3,,,,,,,,,,,,
2021,adm_2021_127,Искитимский муниципальный район,муниципальный район,Новосибирская область,58511.0,17546.0,40965.0,0.2998752371348977,4260.86,13.7322,50.28,11.8,1,,,,,,,,,,,,
2021,adm_2021_128,город Обь,район,Новосибирская область,30195.0,30131.0,64.0,0.9978804437820831,28.99,1041.5661,9.91,341.842,2,,,,,,,,,,,,
2021,adm_2021_129,Здвинский муниципальный район,муниципальный район,Новосибирская область,13542.0,0.0,13542.0,0.0,4944.08,2.739,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_13,Курьинский муниципальный район,муниципальный район,Алтайский край,8573.0,0.0,8573.0,0.0,2467.37,3.4745,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_130,Оконешниковский муниципальный район,муниципальный район,Омская область,12834.0,4711.0,8123.0,0.3670718404238741,3092.18,4.1505,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_131,Чистоозерный муниципальный район,муниципальный район,Новосибирская область,16617.0,5292.0,11325.0,0.3184690377324427,5733.27,2.8983,122.72,21.405,1,,,,,,,,,,,,
2021,adm_2021_132,Марьяновский муниципальный район,муниципальный район,Омская область,26609.0,8488.0,18121.0,0.3189898154759668,1655.09,16.0771,79.41,47.979,1,,,,,,,,,,,,
2021,adm_2021_133,Альменевский муниципальный район,муниципальный район,Курганская область,9128.0,0.0,9128.0,0.0,2480.65,3.6797,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_134,город Новосибирск,район,Новосибирская область,1620162.0,1620162.0,0.0,1.0,484.34,3345.0923,105.97,218.793,8,,,,,,,,,,,,
2021,adm_2021_135,Половинский муниципальный район,муниципальный район,Курганская область,10031.0,0.0,10031.0,0.0,2736.29,3.6659,91.45,33.421,1,,,,,,,,,,,,
2021,adm_2021_136,город Омск,район,Омская область,1139897.0,1139897.0,0.0,1.0,576.43,1977.5116,61.88,107.35,6,,,,,,,,,,,,
2021,adm_2021_137,Сафакулевский муниципальный район,муниципальный район,Курганская область,9692.0,0.0,9692.0,0.0,2287.71,4.2366,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_138,Куртамышский муниципальный район,муниципальный район,Курганская область,27903.0,16401.0,11502.0,0.5877862595419847,3884.58,7.183,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_139,Промышленновский муниципальный округ,округ,Кемеровская область,46078.0,17265.0,28813.0,0.3746907417856678,3085.18,14.9353,194.3,62.978,2,,,,,,,,,,,,
2021,adm_2021_14,Чарышский муниципальный район,муниципальный район,Алтайский край,10914.0,0.0,10914.0,0.0,6835.16,1.5967,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_142,Притобольный муниципальный район,муниципальный район,Курганская область,12452.0,0.0,12452.0,0.0,2346.11,5.3075,0.0,0.0,0,,,,,,,,,,,,
2021,adm_2021_143,Кормиловский муниципальный район,муниципальный район,Омская область,24383.0,9590.0,14793.0,0.39330681212320057,1907.28,12.7842,57.59,30.195,1,,,,,,,,,,,,
